Key;WikidataId;Author;No of co-authors;Title;Subtitle;Normalized genre;Archive;Normalized year;Publisher;Publication place;First edition;Num Pages;Size;Libretto;Premier year;Print edition;No of speakers;No of speakers (female);No of speakers (male);No of speakers (unknown);No of person groups;No of connected components;No of edges;Year written;No of segments;No of acts;No of words;No of words (speakers);No of words (stage directions);No of paragraphs;No of lines;Filename;Xmlid;Corpus;Date;Notes;Author gender (manual);Author birth;Author death;Characters;Co-authors;Author age (time of writing);Posthumous;Authorid;Publication statement;files
ita000093;Q84168936;Leopardi, Giacomo;0;Telesilla;;;http://www.bibliotecaitaliana.it/testo/bibit000397;1821;Lexis Progetti Editoriali;Roma;1998;;9;false;;;9;3;6;0;0;1;24;1821;2;0;6549;3780;18;0;558;leopardi-telesilla;ita000093;ItaDraCor;1821;;male;1798;1837;"Un pastorello (M); Un altro pastorello (M); Una pastorella (F); Danaino (M); Una donna (F); Girone (M); Telesilla (F); I° cacciatore (M); II° cacciatore (M)";;23;false;https://www.wikidata.org/wiki/Q172599;DraCor: https://dracor.org/;texts/leopardi-telesilla.xml
ita000092;Q84174674;Guidi, Alessandro;0;Endimione;;;http://www.bibliotecaitaliana.it/testo/bibit000070;1691;Longo;Ravenna;1981;;5;false;1691;1692;5;2;2;1;2;1;9;1688;5;5;8005;6981;0;0;1215;guidi-endimione;ita000092;ItaDraCor;1691;;male;1650;1712;"Amore (Unk); Cintia (F); Coro (M); Endimione (M); Coro di ninfe (F)";;41;false;https://www.wikidata.org/wiki/Q3610064;DraCor: https://dracor.org/;texts/guidi-endimione.xml
ita000091;Q84173937;Guarini, Battista;0;La idropica;;Comedy;http://www.bibliotecaitaliana.it/testo/bibit000722;1584;Unione tipografico-editrice torinese;Torino;1971;;18;false;1608;1613;18;5;13;0;0;1;55;1584;50;5;37324;35743;149;1460;17;guarini-la-idropica;ita000091;ItaDraCor;1584;;male;1538;1612;"Grillo (M); Nica (F); Zenobio (M); Patrizio (M); Pistofilo (M); Lurco (M); Notaio (M); Antonio (M); Flavio (M); Lisca (F); Cavalier del Podestà (M); Tragualcia (M); Moschetta (M); Gostanza (F); Loretta (F); Cassandra (F); Radicchio (M); Bernardo (M)";;46;false;https://www.wikidata.org/wiki/Q542039;DraCor: https://dracor.org/;texts/guarini-la-idropica.xml
ita000090;Q4004187;Goldoni, Carlo;0;Una delle ultime sere di carnovale;;;http://www.bibliotecaitaliana.it/testo/bibit000163;1762;Einaudi;Torino;1991;;15;false;1762;;15;6;9;0;0;1;81;1761;38;3;22711;20639;1880;1680;4;goldoni-una-delle-ultime-sere-di-carnovale;ita000090;ItaDraCor;1762;;male;1707;1793;"Zamaria (M); Baldissera (M); Martin (M); Cosmo (M); Domenica (F); Elenetta (F); Agustin (M); Marta (F); Bastian (M); Momolo (M); Alba (F); Lazaro (M); Polonia (F); Anzoletto (M); Madama Gatteau (F)";;55;false;https://www.wikidata.org/wiki/Q165534;DraCor: https://dracor.org/;texts/goldoni-una-delle-ultime-sere-di-carnovale.xml
ita000089;Q19135156;Goldoni, Carlo;0;Le smanie per la villeggiatura;;;http://www.bibliotecaitaliana.it/testo/bibit000987;1761;Einaudi;Torino;1991;;11;false;1761;;11;3;8;0;0;1;40;1761;41;3;19016;18253;423;1184;0;goldoni-le-smanie-per-la-villeggiatura;ita000089;ItaDraCor;1761;;male;1707;1793;"Leonardo (M); Paolo (M); Cecco (M); Vittoria (F); Berto (M); Ferdinando (M); Filippo (M); Guglielmo (M); Giacinta (F); Brigida (F); Fulgenzio (M)";;54;false;https://www.wikidata.org/wiki/Q165534;DraCor: https://dracor.org/;texts/goldoni-le-smanie-per-la-villeggiatura.xml
ita000088;Q3232564;Goldoni, Carlo;0;Le femmine puntigliose;;;http://www.bibliotecaitaliana.it/testo/bibit000779;1750;Einaudi;Torino;1991;;14;false;1750;;14;4;10;0;0;1;50;1750;55;3;25277;19951;2046;1378;0;goldoni-le-femmine-puntigliose;ita000088;ItaDraCor;1750;;male;1707;1793;"Don Florindo Aretusi (M); Donna Rosaura (F); Brighella (M); Pantalone de' Bisognosi (M); Conte Lelio (M); Contessa Beatrice (F); Arlecchino (M); Conte Onofrio (M); Contessa Eleonora (F); Conte Ottavio (M); Contessa Clarice (F); Servitore (M); Paggio (M); Bravo (M)";;43;false;https://www.wikidata.org/wiki/Q165534;DraCor: https://dracor.org/;texts/goldoni-le-femmine-puntigliose.xml
ita000087;Q549625;Goldoni, Carlo;0;Le baruffe chiozzotte;;;http://www.bibliotecaitaliana.it/testo/bibit000899;1762;Einaudi;Torino;1991;;15;false;1762;;15;5;10;0;0;1;92;1761;55;3;17889;15882;1650;1586;0;goldoni-le-baruffe-chiozzotte;ita000087;ItaDraCor;1762;;male;1707;1793;"Lucietta (F); Orsetta (Orsolina) (F); Madonna Pasqua (F); Madonna Libera (F); Checca (Francesca) (F); Toffolo (Cristofolo) (M); Canocchia (M); Padron Vicenzo (M); Padron Toni (Antonio) (M); Beppo (Giuseppe) (M); Titta Nane (Giambattista) (M); Padron Fortunato (M); Isidoro (M); Il Comandador (M); Servitore (M)";;55;false;https://www.wikidata.org/wiki/Q165534;DraCor: https://dracor.org/;texts/goldoni-le-baruffe-chiozzotte.xml
ita000086;Q60854182;Goldoni, Carlo;0;La sposa persiana;;;http://www.bibliotecaitaliana.it/testo/bibit000643;1753;Einaudi;Torino;1991;;9;false;1753;;9;4;5;0;0;1;27;1753;51;5;20135;16730;689;0;2110;goldoni-la-sposa-persiana;ita000086;ItaDraCor;1753;;male;1707;1793;"Tamas (M); Alí (M); Ircana (F); Curcuma (M); Machmut (M); Osmano (M); Fatima (F); Ibraima (F); Zama (F)";;46;false;https://www.wikidata.org/wiki/Q165534;DraCor: https://dracor.org/;texts/goldoni-la-sposa-persiana.xml
ita000085;Q1232053;Goldoni, Carlo;0;La locandiera;;;http://www.bibliotecaitaliana.it/testo/bibit001280;1753;Einaudi;Torino;1991;;8;false;1753;;8;3;5;0;0;1;28;1752;62;3;21348;19416;2012;1579;6;goldoni-la-locandiera;ita000085;ItaDraCor;1753;;male;1707;1793;"Marchese di Forlipopoli (M); Conte d'Albafiorita (M); Fabrizio (M); Cavaliere di Ripafratta (M); Mirandolina (F); Servitore (M); Ortensia (F); Dejanira (F)";;46;false;https://www.wikidata.org/wiki/Q165534;DraCor: https://dracor.org/;texts/goldoni-la-locandiera.xml
ita000084;Q3208618;Goldoni, Carlo;0;La famiglia dell'antiquario;;;http://www.bibliotecaitaliana.it/testo/bibit000869;1750;Einaudi;Torino;1991;;11;false;1750;;11;3;8;0;0;1;38;;61;3;22562;21412;1170;1681;0;goldoni-la-famiglia-dell-antiquario;ita000084;ItaDraCor;1750;;male;1707;1793;"Conte Anselmo Terrazzani (M); Brighella (M); Contessa Isabella (F); Doralice (F); Conte Giacinto (M); Colombina (F); Dottore Anselmi (M); Cavaliere del Bosco (M); Arlecchino (M); Pantalone de' Bisognosi (M); Pancrazio (M)";;43;false;https://www.wikidata.org/wiki/Q165534;DraCor: https://dracor.org/;texts/goldoni-la-famiglia-dell-antiquario.xml
ita000083;Q1169224;Goldoni, Carlo;0;La bottega del caffè;;;http://www.bibliotecaitaliana.it/testo/bibit000902;1750;Einaudi;Torino;1991;;12;false;1750;;12;3;9;0;0;1;48;1750;73;3;20868;19360;1983;1507;0;goldoni-la-bottega-del-caffe;ita000083;ItaDraCor;1750;;male;1707;1793;"Ridolfo (M); Trappola (M); Pandolfo (M); Don Marzio (M); Eugenio (M); Garzone (M); Lisaura (F); Leandro (M); Placida (F); Vittoria (F); Cameriere (M); Capitano (M)";;43;false;https://www.wikidata.org/wiki/Q165534;DraCor: https://dracor.org/;texts/goldoni-la-bottega-del-caffe.xml
ita000082;Q3205644;Goldoni, Carlo;0;Il ventaglio;;;http://www.bibliotecaitaliana.it/testo/bibit001297;1765;Einaudi;Torino;1991;;14;false;1765;;14;4;10;0;0;1;86;1763/1765;37;3;19720;18685;3040;1593;0;goldoni-il-ventaglio;ita000082;ItaDraCor;1765;;male;1707;1793;"Evaristo (M); Barone del Cedro (M); Limoncino (M); Signora Candida (F); Signora Geltruda (F); Conte di Rocca Marina (M); Timoteo (M); Crespino (M); Coronato (M); Scavezzo (M); Moracchio (M); Giannina (F); Signora Susanna (F); Tognino (M)";;58;false;https://www.wikidata.org/wiki/Q165534;DraCor: https://dracor.org/;texts/goldoni-il-ventaglio.xml
ita000081;Q3795979;Goldoni, Carlo;0;Il teatro comico;;;http://www.bibliotecaitaliana.it/testo/bibit001010;1750;Einaudi;Torino;1991;;13;false;1750;;13;4;9;0;0;1;62;1750;37;3;17975;16051;446;917;30;goldoni-il-teatro-comico;ita000081;ItaDraCor;1750;;male;1707;1793;"Ottavio (M); Florindo (M); Rosaura (F); Pantalone (M); Colombina (F); Brighella (M); Arlecchino (M); Beatrice (F); Dottore (M); Lelio (M); Il Suggeritore (M); Eleonora (F); Staffiere (M)";;43;false;https://www.wikidata.org/wiki/Q165534;DraCor: https://dracor.org/;texts/goldoni-il-teatro-comico.xml
ita000080;Q769831;Goldoni, Carlo;0;Il servitore di due padroni;;;http://www.bibliotecaitaliana.it/testo/bibit001579;1746;Einaudi;Torino;1991;;12;false;1746;;12;3;9;0;1;1;45;1745;59;3;24653;21746;2542;1484;14;goldoni-il-servitore-di-due-padroni;ita000080;ItaDraCor;1746;;male;1707;1793;"Silvio (M); Pantalone (M); Clarice (F); Dottore Lombardi (M); Smeraldina (F); Brighella (M); Truffaldino (M); Beatrice (F); Servitore (M); Facchino (M); Florindo Aretusi (M); Camerieri d'osteria (M)";;39;false;https://www.wikidata.org/wiki/Q165534;DraCor: https://dracor.org/;texts/goldoni-il-servitore-di-due-padroni.xml
ita000079;Q3793229;Goldoni, Carlo;0;Il campiello;;;http://www.bibliotecaitaliana.it/testo/bibit000982;1756;Einaudi;Torino;1991;;11;false;1756;;11;6;5;0;0;1;54;1756;61;5;15817;12839;1381;12;2358;goldoni-il-campiello;ita000079;ItaDraCor;1756;;male;1707;1793;"Zorzetto (M); Lucietta (F); Gnese (F); Orsola (F); Gasparina (F); Donna Pasqua Polegana (F); Donna Catte Panchiana (F); Il Cavaliere Fabrizio (M); Sansuga (M); Anzoletto (M); Il Cavaliere Fabrizio (M)";;49;false;https://www.wikidata.org/wiki/Q165534;DraCor: https://dracor.org/;texts/goldoni-il-campiello.xml
ita000078;Q3235201;Goldoni, Carlo;0;I rusteghi;;;http://www.bibliotecaitaliana.it/testo/bibit000420;1760;Einaudi;Torino;1991;;10;false;1760;1762;10;4;6;0;0;1;45;;29;3;20983;18456;1016;1678;0;goldoni-i-rusteghi;ita000078;ItaDraCor;1760;;male;1707;1793;"Lucietta (F); Margarita (F); Lunardo (M); Maurizio (M); Marina (F); Felippetto (M); Simon (M); Felice (F); Canciano (M); Il conte Riccardo (M)";;53;false;https://www.wikidata.org/wiki/Q165534;DraCor: https://dracor.org/;texts/goldoni-i-rusteghi.xml
ita000077;Q735078;Goldoni, Carlo;0;Gl'innamorati;;;http://www.bibliotecaitaliana.it/testo/bibit000556;1759;Einaudi;Torino;1991;;11;false;1759;;11;5;6;0;0;1;35;1759;41;3;17169;15691;917;1159;0;goldoni-gl-innamorati;ita000077;ItaDraCor;1759;;male;1707;1793;"Eugenia (F); Flamminia (F); Tognino (M); Fabrizio (M); Roberto (M); Succianespole (M); Lisetta (F); Ridolfo (M); Fulgenzio (M); Flamminia (F); Clorinda (F)";;52;false;https://www.wikidata.org/wiki/Q165534;DraCor: https://dracor.org/;texts/goldoni-gl-innamorati.xml
ita000076;Q3884951;Giraldi, Giambattista;0;Orbecche;;;http://www.bibliotecaitaliana.it/testo/bibit000565;1541;R. Ricciardi;Milano [ecc.];1988;;15;false;1541;1543;15;7;6;2;4;4;29;1541;21;5;24851;23806;62;0;3290;giraldi-cinzio-orbecche;ita000076;ItaDraCor;1541;;male;1504;1573;"Nemesi (F); Furie (F); Ombra di Selina (Unk); Coro (F); Orbecche (F); Nodrice (F); Oronte (M); Malecche (M); Sulmone (M); Messo (M); Tamule (M); Allocche (M); Semicoro (F); Donne di corte (F); Tragedia (Unk)";;37;false;https://www.wikidata.org/wiki/Q724672;DraCor: https://dracor.org/;texts/giraldi-cinzio-orbecche.xml
ita000075;Q84168144;Giraldi, Giambattista;0;Gli Eudemoni;;;http://www.bibliotecaitaliana.it/testo/bibit000427;1549;Domenico Taddei e Figli;Ferrara;1877;;15;false;;;15;3;12;0;0;1;48;1549;30;5;13909;12762;124;0;1986;giraldi-cinzio-gli-eudemoni;ita000075;ItaDraCor;1549;;male;1504;1573;"Lamprino (M); Nastagio (M); Chelidonia (F); Eutiche (F); Linda (M); Castaldo (M); Carino (M); Cosmo (M); Ragazzo (M); Madonna Macaria (F); Capitano della Pregione (M); Fratello del Podestà (M); Lino (M); Cavaliere del Podestà (M); Famiglio (M)";;45;false;https://www.wikidata.org/wiki/Q724672;DraCor: https://dracor.org/;texts/giraldi-cinzio-gli-eudemoni.xml
ita000074;Q42189263;Giraldi, Giambattista;0;Egle;;;http://www.bibliotecaitaliana.it/testo/bibit001234;1545;R. Ricciardi;Milano [ecc.];1988;;19;false;;1545;19;8;11;0;9;1;54;;21;5;19178;16894;67;0;2411;giraldi-cinzio-egle;ita000074;ItaDraCor;1545;;male;1504;1573;"Silvano (M); Satiro (M); Fauno (M); Sileno (M); Egle (F); Cromi (M); Mnasilo (M); Coro (M); Oreadi (F); Driadi (F); Napee (F); Naiadi (F); Pane (M); Siringa (F); Amadriadi (F); Ninfe (F); Satiri piccioli (M); Satiri (M); Satiro grande (M)";;41;false;https://www.wikidata.org/wiki/Q724672;DraCor: https://dracor.org/;texts/giraldi-cinzio-egle.xml
ita000073;;Giraldi, Giambattista;0;Egle, ms. Classe I 331;;;http://www.bibliotecaitaliana.it/testo/bibit001456;1545;;;;;17;false;;;17;8;9;0;8;1;65;1543/1545;22;5;19969;19581;75;0;2818;giraldi-cinzio-egle-ms-classe-i-331;ita000073;ItaDraCor;1545;;male;1504;1573;"Silvano (M); Satiro (M); Fauno (M); Sileno (M); Egle (F); Chromi (M); Mnasilo (M); Choro di Satiri (M); Oreadi (F); Driadi (F); Nappee (F); Naiadi (F); Pane (M); Siringa (F); Amadriadi (F); Nimphe (F); Satiri Piccioli (M)";;41;false;https://www.wikidata.org/wiki/Q724672;DraCor: https://dracor.org/;texts/giraldi-cinzio-egle-ms-classe-i-331.xml
ita000072;;Giraldi, Giambattista;0;Egle (Editio Princeps);;;http://www.bibliotecaitaliana.it/testo/bibit000675;1545;;;;;19;false;;1545;19;8;11;0;10;1;63;;20;5;17499;16038;71;0;2289;giraldi-cinzio-egle-editio-princeps;ita000072;ItaDraCor;1545;;male;1504;1573;"Silvano (M); Satiro (M); Fauno (M); Sileno (M); Egle (F); Choro (M); Oreadi (F); Driadi (F); Napee (F); Naiadi (F); Pane (M); Siringa (F); Amadriadi (F); Nimphe (F); Satiri Pioccioli (M); Satiri Piccioli (M); Satiri (M); Satiro Grande (M); Satiro Piccolo (M)";;41;false;https://www.wikidata.org/wiki/Q724672;DraCor: https://dracor.org/;texts/giraldi-cinzio-egle-editio-princeps.xml
ita000071;Q84174996;Giraldi, Giambattista;0;Cleopatra;;;http://www.bibliotecaitaliana.it/testo/bibit001040;1542;University of Exeter;Exter;1985;;18;false;;1583;18;4;14;0;1;2;55;1542;35;5;22364;21244;16;0;3052;giraldi-cinzio-cleopatra;ita000071;ItaDraCor;1542;;male;1504;1573;"Cleopatra (F); Nutrice di Cleopatra (F); Famigliar di Cleopatra (M); Marco Antonio (M); Capitano di Marco Antonio (M); Servo di Marco Antonio (M); Cameriera di Cleopatra (F); Eunuco di Cleopatra (M); Coro (F); Segretario di Cleopatra (M); Ottavio (M); Agrippa (M); Mecenate (M); Alfier del General di Ottavio (M); Olimpo (M); Proculeio (M); Gallo (M); Sacerdote di Cleopatra (M)";;38;false;https://www.wikidata.org/wiki/Q724672;DraCor: https://dracor.org/;texts/giraldi-cinzio-cleopatra.xml
ita000070;Q84167592;Gigli, Girolamo;0;La Dirindina;;;http://www.bibliotecaitaliana.it/testo/bibit000955;1715;Ente Autonomo Teatro Comunale;Bologna;;;3;false;1715;1715;3;1;2;0;0;1;3;;2;0;2086;2073;0;0;408;gigli-la-dirindina;ita000070;ItaDraCor;1715;;male;1660;1722;"Don Carissimo (M); Dirindina (F); Liscione (M)";;55;false;https://www.wikidata.org/wiki/Q3768932;DraCor: https://dracor.org/;texts/gigli-la-dirindina.xml
ita000069;Q3991220;Foscolo, Ugo;0;Tieste;;;http://www.bibliotecaitaliana.it/testo/bibit000185;1797;U. Mursia;Milano;1973;;4;false;1797;;4;2;2;0;0;1;6;1795;24;5;11080;10771;417;0;1694;foscolo-tieste;ita000069;ItaDraCor;1797;;male;1778;1827;"Erope (F); Ippodamia (F); Tieste (M); Atreo (M)";;19;false;https://www.wikidata.org/wiki/Q166234;DraCor: https://dracor.org/;texts/foscolo-tieste.xml
ita000068;Q3934674;Foscolo, Ugo;0;Ricciarda;;;http://www.bibliotecaitaliana.it/testo/bibit001118;1813;Einaudi - Gallimard;Torino;;;5;false;1813;1820;5;1;4;0;0;1;8;1812/1813;25;5;10510;10288;131;0;1444;foscolo-ricciarda;ita000068;ItaDraCor;1813;;male;1778;1827;"Guido (M); Corrado (M); Ricciarda (F); Guelfo (M); Averardo (M)";;35;false;https://www.wikidata.org/wiki/Q166234;DraCor: https://dracor.org/;texts/foscolo-ricciarda.xml
ita000067;Q84175051;Foscolo, Ugo;0;Edippo;;;http://www.bibliotecaitaliana.it/testo/bibit000764;1796;Rizzoli;Milano;1983;;5;false;;1978;5;1;4;0;0;1;9;1796;18;4;9582;9306;56;0;1418;foscolo-edippo;ita000067;ItaDraCor;1796;;male;1778;1827;"Antigone (F); Edippo (M); Arcade (M); Tesèo (M); Talete (M)";;18;false;https://www.wikidata.org/wiki/Q166234;DraCor: https://dracor.org/;texts/foscolo-edippo.xml
ita000066;Q3607050;Foscolo, Ugo;0;Ajace;;;http://www.bibliotecaitaliana.it/testo/bibit000455;1811;Mursia;Milano;1966;;8;false;1811;1828;8;1;7;0;0;1;18;1810/1811;36;5;14452;14151;258;0;2066;foscolo-ajace;ita000066;ItaDraCor;1811;;male;1778;1827;"Agamennone (M); Ulisse (M); Teucro (M); Calcante (M); Araldo (M); Aiace (M); Euribate (M); Tecmessa (F)";;33;false;https://www.wikidata.org/wiki/Q166234;DraCor: https://dracor.org/;texts/foscolo-ajace.xml
ita000065;Q84269659;Fiorillo, Silvio;0;La Lucilla costante;;Comedy;http://www.bibliotecaitaliana.it/testo/bibit001052;1609;UTET;Torino;1982;;12;false;1632;;12;3;9;0;1;1;66;1609;79;5;37664;36152;443;1477;70;fiorillo-la-lucilla-costante;ita000065;ItaDraCor;1609;;male;1565;1634;"Capitan Squarcialeone (M); Scaramuzza (M); Fioretta (F); Clarice (F); Alberto (M); Capitan Matamaros (M); Lucilla (F); Fulgenzio (M); Volpone (M); Policinella (M); Scaltrino (M); Sguattari (M)";;44;false;https://www.wikidata.org/wiki/Q3960869;DraCor: https://dracor.org/;texts/fiorillo-la-lucilla-costante.xml
