Key;WikidataId;Author;No of co-authors;Title;Subtitle;Normalized genre;Archive;Normalized year;Publisher;Publication place;First edition;Num Pages;Size;Libretto;Premier year;Print edition;No of speakers;No of speakers (female);No of speakers (male);No of speakers (unknown);No of person groups;No of connected components;No of edges;Year written;No of segments;No of acts;No of words;No of words (speakers);No of words (stage directions);No of paragraphs;No of lines;Filename;Xmlid;Corpus;Date;Notes;Author gender (manual);Author birth;Author death;Characters;Co-authors;Author age (time of writing);Posthumous;Authorid;Publication statement;files
dut000231;;Merken, Lucretia Wilhelmina;0;Gelonide;;;https://www.dbnl.org/tekst/wint009toon02_01/wint009toon02_01_0023.php;1786;;;;;17;false;1791;1786;17;3;10;1;3;2;56;;39;5;15201;14111;1090;0;1595;merken-gelonide;dut000231;DutchDraCor;1786;;female;1721;1789;"Gelonide (F); Leotichides (M); Hezioné (F); Iphidamas (M); Melanthus (M); Rei van priesteren (M); Archimadas (M); Philocles (M); Hippomedon (M); Timoleon (M); Myronides (M); Eurimedon (M); Rei van priesteren en priesterinnen van Minerva (Unk)";;65;false;https://www.wikidata.org/wiki/Q3265974;DraCor: https://dracor.org/;texts/merken-gelonide.xml
dut000230;;Merken, Lucretia Wilhelmina;0;Sebille van Anjou;;;https://www.dbnl.org/tekst/wint009toon02_01/wint009toon02_01_0016.php;1786;;;;;14;false;;1786;14;5;9;0;0;1;56;;35;5;16536;15532;853;0;1751;merken-sebille-van-anjou;dut000230;DutchDraCor;1786;;female;1721;1789;"Sebille van Anjou (F); Melizende (F); Elize (F); Humfrei van Thoron (M); Heraclious (M); Eustatius (M); Matilde (F); Agnes (F); Theodorik (M); Raimond van Toulouze (M); Omar (M); Saladyn (M); Sirakon (M); Gui van Lusignan (M)";;65;false;https://www.wikidata.org/wiki/Q3265974;DraCor: https://dracor.org/;texts/merken-sebille-van-anjou.xml
dut000229;;Merken, Lucretia Wilhelmina;0;Louize d'Arlac;;;https://www.dbnl.org/tekst/wint009toon02_01/wint009toon02_01_0009.php;1786;;;;;16;false;;1786;16;2;14;0;1;1;64;;34;5;18046;16551;1913;0;1818;merken-louize-d-arlac;dut000229;DutchDraCor;1786;;female;1721;1789;"Otocara (M); Satouria (M); Oades (M); Stalame (M); Adusta (M); Louize (F); Olinde (F); Du Bree (M); Dominicus de Gourges (M); Cipiere (M); La Val (M); La Vigne (M); Vesti (M); Joinville (M); Fransche en Amerikaansche Krygslieden (M); Hoya (M)";;65;false;https://www.wikidata.org/wiki/Q3265974;DraCor: https://dracor.org/;texts/merken-louize-d-arlac.xml
dut000228;;Merken, Lucretia Wilhelmina;0;Maria van Bourgondiën, gravinne van Holland;;;https://www.dbnl.org/tekst/wint009toon01_01/wint009toon01_01_0032.php;1774;;;;;11;false;1782;1774;11;2;8;0;0;1;33;;37;5;16306;15551;524;0;1702;merken-maria-van-bourgondien;dut000228;DutchDraCor;1774;;female;1721;1789;"Maria van Bourgondiën (F); Margareta van Jork (F); Pieter van Luxemburg (M); Adolf (M); Didrik van Montvoort (M); Adolf (M); Nicolaas van Anjouk (M); Willem van der Mark (M); Guido (M); Bernard (M)";;53;false;https://www.wikidata.org/wiki/Q3265974;DraCor: https://dracor.org/;texts/merken-maria-van-bourgondien.xml
dut000227;;Merken, Lucretia Wilhelmina;0;Jacob Simonszoon de Ryk;;;https://www.dbnl.org/tekst/wint009toon01_01/wint009toon01_01_0010.php;1774;;;;;10;false;1774;1774;10;2;8;0;0;1;30;;40;5;18234;16298;700;0;1775;merken-jacob-simonszoon-de-ryk;dut000227;DutchDraCor;1774;;female;1721;1789;"Donna Elvire de Moncada (F); Don Ozorio de Augulo (M); Henrico (M); Nicolaas Nicolaaszoon Hooft (M); Margareta Hooft (F); Alfonzo (M); Jacob Simonszoon de Ryk (M); Don Louis de Requesens (M); Don Francisco de Bovadilla (M); Christoffel Mondragon (M)";;53;false;https://www.wikidata.org/wiki/Q3265974;DraCor: https://dracor.org/;texts/merken-jacob-simonszoon-de-ryk.xml
dut000226;;Merken, Lucretia Wilhelmina;0;Het beleg der stad Leyden;;;https://www.dbnl.org/tekst/wint009toon01_01/wint009toon01_01_0002.php;1774;;;;;13;false;1775;1774;13;2;11;0;0;1;44;;40;5;19395;16327;587;1;1729;merken-het-beleg-der-stad-Leyden;dut000226;DutchDraCor;1774;;female;1721;1789;"Elizabeth van der Werf (F); Magdalena Moons (F); Jan van Hout (M); Pieter Adriaansz. van der Werf (M); Jan Jansz van Baarsdorp (M); Cornelis Claasz. van Zwieten (M); Cornelis van Noorden (M); Jongkheer Jan van der Does (M); Don Francisco de Valdez (M); Eerste Burger (M); Tweede Burger (M); Een Weesjongen (M); Lodewyk van Boisot (M)";;53;false;https://www.wikidata.org/wiki/Q3265974;DraCor: https://dracor.org/;texts/merken-het-beleg-der-stad-Leyden.xml
dut000225;;Merken, Lucretia Wilhelmina;0;De camisards;;;https://www.dbnl.org/tekst/wint009toon01_01/wint009toon01_01_0025.php;1774;;;;;10;false;;1774;10;2;8;0;0;1;41;;37;5;16616;15971;651;0;1758;merken-de-camisards;dut000225;DutchDraCor;1774;;female;1721;1789;"Cavalier (M); Billard (M); Catinat (M); Ravanel (M); Marianne (F); Charlotte (F); Cadet (M); Valmal (M); La Lande (M); Charles (M)";;53;false;https://www.wikidata.org/wiki/Q3265974;DraCor: https://dracor.org/;texts/merken-de-camisards.xml
dut000224;;Rodenburg, Theodoor;0;Rodomont en Isabella;;;https://www.dbnl.org/tekst/rode001rodo01_01/index.php;1618;;;;;42;false;;1618;42;6;25;11;1;2;361;;8;6;24410;23790;437;0;2912;rodenburg-rodomont-en-isabella;dut000224;DutchDraCor;1618;Rodenburg, Theodore;male;1574;1644;"Medor (M); Angelica (F); Rodomont (M); Doralice (F); Mandricard"" (M); Echo (Unk); Unknown (Unk); Roeland (M); Isabella (F); Anzelmo (M); Zerbyn (M); Gabrina (F); Eerste edelman (M); Tweede edelman (M); Derde edelman (M); Vierde edelman (M); Wandelaer (M); Oderic (M); Corebe (M); Almont (M); Heremyt (M); Eerste der huyslieden (M); Tweede der huyslieden (M); Derde der huyslieden (M); Vierde der huyslieden (M); Bode (M); Eerste soldaat (M); Tweede soldaat (M); Derde soldaat (M); Vierde soldaat (M); Soldaten (M); Stantvasticheyt (Unk); Liefde (Unk); Reynicheyt (Unk); Afterdocht (Unk); Araete (F); Trouwicheyt (Unk); Diana (F); Vrese Gods (Unk); Deugd (Unk); In Liefd' Bloeyende (Unk); Uyt Levender Ionst (Unk)";;44;false;https://www.wikidata.org/wiki/Q2361491;DraCor: https://dracor.org/;texts/rodenburg-rodomont-en-isabella.xml
dut000223;;Rodenburg, Theodoor;0;Casandra;Hertoginne van Borgonie en Karel Baldeus;;https://www.dbnl.org/tekst/rode001casa01_01/index.php;1617;;;;;18;false;;1617;18;3;13;2;1;1;112;;7;4;30427;29105;332;0;3474;rodenburg-casandra;dut000223;DutchDraCor;1617;Rodenburg, Theodore;male;1574;1644;"Casandra (F); Camilla (F); Karel Baldeus (M); Vrou Leonora (F); Graef Lodewijk (M); Aernout (M); Lucino (M); Eraclio (M); Prudentio (M); Helbaerdiers (M); Feliciano (M); Grimaldus (M); Unknown (Unk); Bode (M); Dienaer van Graef Lodewijk (M); Lambrecht (M); Casou (M); de Gemeente (Unk)";;43;false;https://www.wikidata.org/wiki/Q2361491;DraCor: https://dracor.org/;texts/rodenburg-casandra.xml
dut000222;;Coster, Samuel;0;Ithys;;;https://www.dbnl.org/tekst/cost001rako01_01/cost001rako01_01_0011.php;1615;;;;;11;false;;1615;11;5;5;1;1;1;19;;26;5;16976;16568;65;0;1896;coster-ithys;dut000222;DutchDraCor;1615;;male;1579;1665;"Caralena (F); Silvia (F); Tityrus (M); Thereus (M); Grusella (F); Baucis (M); Procne (F); Reyen (Unk); Daphne (F); Coridon (M); Ithys (M)";;36;false;https://www.wikidata.org/wiki/Q2371985;DraCor: https://dracor.org/;texts/coster-ithys.xml
dut000221;;Coster, Samuel;0;Polyxena;;;https://www.dbnl.org/tekst/cost001rako01_01/cost001rako01_01_0047.php;1619;;;;;15;false;;1619;15;5;7;3;4;1;33;;35;5;21346;20363;133;0;2314;coster-polyxena;dut000221;DutchDraCor;1619;;male;1579;1665;"Andromache (F); Astianax (M); Rey van Griecken (Unk); Hecuba (F); Polyxena (F); Ulysses (M); Polymnestor (M); Polydorus (M); Ibis (F); Rey van Traciers (Unk); Mantis (M); Agamemnon (M); Rey van Trojaanse Vrouwen (F); Pyrrhus (M); Rey van Trojanen (Unk)";;40;false;https://www.wikidata.org/wiki/Q2371985;DraCor: https://dracor.org/;texts/coster-polyxena.xml
dut000220;;Coster, Samuel;1;Isabella;;;https://www.dbnl.org/tekst/cost001rako01_01/cost001rako01_01_0038.php;1618;;;;;13;false;1618;1619;13;2;10;1;1;2;29;;22;5;19991;18795;69;0;2162;coster-isabella;dut000220;DutchDraCor;1618;;male;1579;1665;"Min (M); Isabella (F); Zerbiin (M); Theophilus (M); Doralice (F); Mandricard (M); Schilt-cnaap (M); Rodomont (M); Ian Hen (M); Boer (M); Labbe-kack (M); Doctor (M); Rey van Hemel-lieden (Unk)";"Coster, Samuel; Hooft, Pieter Corneliszoon";39;false;https://www.wikidata.org/wiki/Q2371985;DraCor: https://dracor.org/;texts/coster-isabella.xml
dut000219;;Coster, Samuel;0;Iphigenia;;;https://www.dbnl.org/tekst/cost001rako01_01/cost001rako01_01_0030.php;1617;;;;;20;false;1617;1617;20;2;13;1;4;3;100;;21;5;17799;17055;82;0;1914;coster-iphigenia;dut000219;DutchDraCor;1617;;male;1579;1665;"Achilles (M); Agamemnon (M); Calchas (M); Menelaus (M); Rey der Griecken (M); Protesilaus (M); Palamedes (M); Tersites (M); Euripylus (M); Nestor (M); Clitemnestra (F); Iphigenia (F); Ulysses (M); Rey van Grieckse papen (M); Rey der Priesteren (M); Rey van Diana (Unk)";;38;false;https://www.wikidata.org/wiki/Q2371985;DraCor: https://dracor.org/;texts/coster-iphigenia.xml
dut000218;;Hooft, Pieter Corneliszoon;0;Baeto;of Oorsprong der Hollanderen;;https://www.dbnl.org/tekst/hoof001geer05_01/hoof001geer05_01_0008.php;1626;;;;;15;false;1626;1626;15;8;7;0;3;1;67;1617;5;5;13551;12922;110;0;1588;hooft-baeto;dut000218;DutchDraCor;1626;;male;1581;1647;"Penta (F); Proserpina (F); Medea (F); Circe (F); Rei van joffrouwen (F); Zegemond (F); Rei van nonnen (F); Rycheldin (F); Baeto (M); Catmeer (M); Burgerhart (M); Luidewijk (M); Ot (M); Hes (M); Rei van soldaten (M)";;45;false;https://www.wikidata.org/wiki/Q10914484;DraCor: https://dracor.org/;texts/hooft-baeto.xml
dut000214;;Hooft, Pieter Corneliszoon;0;Geeraerdt van Velsen;;;https://www.dbnl.org/tekst/hoof001geer05_01/hoof001geer05_01_0008.php;1613;;;;;20;false;;1613;20;2;9;9;3;1;42;;21;5;15699;14988;121;0;1817;hooft-geeraerdt-van-velsen;dut000214;DutchDraCor;1613;;male;1581;1647;"MACHTELT VAN VELSEN (F); TWIST (Unk); GEWELD (Unk); BEDROG (Unk); REI VAN AMSTELLANDSE JOFFEREN (F); GEERAERDT VAN VELSEN (M); SCHILDKNAAP (M); HARMAN VAN WOERDEN (M); GIJSBERT VAN AEMSTEL (M); GRAAF FLORIS (M); EENDRACHT (Unk); TROUW (Unk); ONNOZELHEID (Unk); REI VAN HEMELLIEDEN (Unk); TIMON (M); HELSE GEEST (Unk); DE GEEST VAN VELSEN (M); TROMPETTER (M); REI VAN NAARDERS (Unk); DE VECHT (M)";;32;false;https://www.wikidata.org/wiki/Q10914484;DraCor: https://dracor.org/;texts/hooft-geeraerdt-van-velsen.xml
dut000213;;Kolm, Jan Sijwertsz;0;Battaefsche vrienden-spieghel;;;https://www.dbnl.org/tekst/kolm001batt01_01/index.php;1615;;;;;20;false;1615;1615;20;4;15;1;0;1;139;;8;5;22105;19267;282;1;2293;kolm-battaefse-vrienden-spieghel;dut000213;DutchDraCor;1615;;male;;;"Cinthia (F); Dondalfado (M); Laselva (M); Mesisterna (M); unknown (Unk); Delio (M); Sargeant Mayoor (M); Den waert (M); Signoor Rodrigo (M); Sr. Anthonio (M); Colette (F); Laurentia (F); Rijchaert (M); Den Knecht (M); T'gherucht (F); Sr. Mariole (M); Edelman (M); Thoren-Wachter (M); De Cameniere (M); De mom (M)";;;;;DraCor: https://dracor.org/;texts/kolm-battaefse-vrienden-spieghel.xml
dut000212;;Kolm, Jan Sijwertsz;0;Nederlants treur-spel;;;https://www.dbnl.org/tekst/kolm001nede01_01/index.php;1616;;;;;24;false;1616;1616;24;4;16;4;1;2;186;;9;5;28565;25800;377;0;2903;kolm-nederlants-treurspel;dut000212;DutchDraCor;1616;;male;;;"Belgica (F); Grave van Egmont (M); Grave van Hooghstraten (M); Graef Lodewyck van Nassouwen (M); Vals Hypocrisie (M); Bloedtdorstich Ghewelt (M); Meest Elck Een (M); Meest Elck Eens Vrouwe (F); Prince van Oraengien (M); Grave van Hoorn (M); Heer van Barleymont (M); Grave van Megen (M); Madame de Parma (F); Heer Heyndrick van Brederoode (M); Voorlezer (Unk); Oproerighe Ghemeent (Unk); Grave van Cvylenbvrch (M); Heer Gysbert van Batenbvrch (M); d'Ouder (Unk); Sabyna van Beyeren (F); Lantman (M); Heer Dirck van Batenbvrch (M); D'uck D'alba (M); Den Tydt (Unk)";;;;;DraCor: https://dracor.org/;texts/kolm-nederlants-treurspel.xml
dut000211;;de Koning, Abraham;0;Simsons treurspel;;;https://www.dbnl.org/tekst/koni001sims01_01/index.php;1618;;;;;14;false;;1618;14;2;10;2;2;1;68;;25;3;21681;18955;249;0;2332;koning-simsons;dut000211;DutchDraCor;1618;;male;1588;1619;"Simson (M); Delila (F); Rey der Phylistynsche (Unk); Thoy (M); Ahvsath (M); Rehob (M); Sobab (M); Phicol (M); Hilla (F); Rey der Ioodsche (Unk); Heyntje (M); Amri (M); Thimniters Geest (M); Barnevs (M)";;30;false;https://www.wikidata.org/wiki/Q21549409;DraCor: https://dracor.org/;texts/koning-simsons.xml
dut000210;;de Koning, Abraham;0;Iephthahs ende zijn eenighe dochters;;;https://www.dbnl.org/tekst/koni001ieph01_01/index.php;1615;;;;;25;false;;1615;25;7;16;2;2;3;55;;52;3;23256;21338;163;0;2508;koning-iephthahs;dut000210;DutchDraCor;1615;;male;1588;1619;"Ammon (M); Sinesivs (M); Serach (F); Thola (M); Zarezar (M); Israel Rey (Unk); Ivda (F); Propheet (M); Chooren (Unk); Iephthah (M); Knecht (M); Gevanghen (M); Miria (F); Silpa (F); Bode (M); Eerste gesant (M); Tweede gesant (M); Derde gesant (M); Ziziphvs (M); Fame (F); Eerste maeghd (F); Tweede maeghd (F); Herder (M); Levyt (M); Trochaevs (M)";;27;false;https://www.wikidata.org/wiki/Q21549409;DraCor: https://dracor.org/;texts/koning-iephthahs.xml
dut000209;;de Koning, Abraham;0;Achabs treur-spel;;;https://www.dbnl.org/tekst/koni001acha01_01/colofon.php;1618;;;;;35;false;;1618;35;4;30;1;0;6;142;1612;36;5;22238;20328;334;0;2347;koning-achabs;dut000209;DutchDraCor;1618;;male;1588;1619;"Voorzichticheyt (F); Gherechticheyt (F); Achab (M); Meladon (M); Sophar (M); Amon (M); Verkeert oordeel (M); Dwaes voornemen (M); Valsche Gheest (Unk); Iosophat (M); Arpharad (M); Onrust (M); Leegh-waghen (M); Quist-goedt (M); Lichtmis (M); Fame (F); Zedekia (M); Mathania (M); Heman (M); Ripa (M); Herault Elida (M); Micha (M); Rust zoeckende oudtheyt (M); Adna (M); Iohanam (M); Iesebel (F); Ioas (M); Benhadat (M); Naeman (M); Hasael (M); Baesa (M); Amanus (M); Kuythaen (M); Capiteyn (M)";;30;false;https://www.wikidata.org/wiki/Q21549409;DraCor: https://dracor.org/;texts/koning-achabs.xml
dut000208;;Verwers Dusart, Catharina;0;Spaensche heydin;;;https://www.let.leidenuniv.nl/Dutch/Ceneton/DusartHeydin1644.html;1644;;;;;25;false;1644;1644;25;11;13;1;2;1;154;;5;5;14114;13051;308;0;1496;verwers-spaensche-heydin;dut000208;DutchDraCor;1644;;female;1618;1686;"DON JAN (M); HENDRICUS (M); FREDRICUS (M); JORDE (M); CUPIDO (M); PRECIOSE (F); MAJOMBE (F); GRYSIDE (F); ALLEN (Unk); PAGIE (M); GUIOMARA (F); CATHARYN (F); REY VAN HEYDINEN (F); PHILLIPUS (M); ANDREAS (M); ANCIL (F); LEANNA (F); WILHELMUS (M); BUERWIJF AELTJE (F); SCHOUT (M); BUERWIJF FYTJE (F); SANDERT (M); LOVYS (M); DON FERDINANDO (M); CONSTANCE (F)";;26;false;https://www.wikidata.org/wiki/Q19754726;DraCor: https://dracor.org/;texts/verwers-spaensche-heydin.xml
dut000207;;Questiers, Catharina;1;Casimier;Of gedempte hoogmoet;;https://www.dbnl.org/tekst/ques002casi01_01/index.php;1656;;;;;17;false;1656;1656;17;4;11;1;1;1;88;;16;5;17510;16809;312;1;1747;questiers-casimier;dut000207;DutchDraCor;1656;;female;1631;1669;"Sigismondus (M); Clorinde (F); Stanuslaus (M); Usebia (F); Casimier (M); Tebandro (M); Olensky (M); Otrosky (M); Ladislaus (M); Irene (F); Smolsky (M); Flora (F); Rombotsky (M); Ragotsky (M); Feransky (M); Alsame (Unk)";"Questiers, Catharina; Enríquez Gómez, Antonio";25;false;https://www.wikidata.org/wiki/Q2627444;DraCor: https://dracor.org/;texts/questiers-casimier.xml
dut000206;;de Vega, Lope;1;Den geheymen minnaar;;;https://www.let.leidenuniv.nl/Dutch/Ceneton/QuestiersMinnaar1655.html;1655;;;;;13;false;1655;1655;13;2;10;1;1;1;70;1655;5;5;19954;18620;246;0;2000;questiers-den-geheymen-minnaar;dut000206;DutchDraCor;1655;;male;1562;1635;"Sabina (F); Constantia (F); Bellardo (M); Fredericus (M); Ottho (M); Arnoldus (M); Alexander (M); Rudolfus (M); Twee Jagers (M); Ergasto (M); Sempronius (M); Een Paadje van Frederik (M); Altemaal (Unk)";"de Vega, Lope; Questiers, Catharina";;true;https://www.wikidata.org/wiki/Q165257;DraCor: https://dracor.org/;texts/questiers-den-geheymen-minnaar.xml
dut000205;;Questiers, Catharina;0;D’ondanckbare Fulvius en getrouwe Octavia;;;https://www.let.leidenuniv.nl/Dutch/Ceneton/QuestiersFulvius1665.html;1665;;;;;13;false;1665;1665;13;4;9;0;0;1;67;;5;5;18213;17591;280;0;1862;questiers-fulvius-en-octavia;dut000205;DutchDraCor;1665;;female;1631;1669;"Octavia (F); Fulvius (M); Iulia (F); Durasso (M); Metilla (F); Pasquin (M); Admiratus (M); Fabio (M); Vendicio (M); Triphon (M); Firmius (M); Livia (F); Panfilio (M)";;34;false;https://www.wikidata.org/wiki/Q2627444;DraCor: https://dracor.org/;texts/questiers-fulvius-en-octavia.xml
dut000204;;Corneille, Thomas;1;Ariadne;;;https://www.dbnl.org/tekst/lesc002toon02_01/lesc002toon02_01_0041.php;1693;;;;;7;false;1694;1693;7;3;4;0;0;1;15;;27;5;18129;17790;94;0;1898;lescailje-ariadne;dut000204;DutchDraCor;1693;;male;1625;1709;"ENARUS (M); ARKAS (M); PIRITHOÜS (M); THEZEUS (M); PHEDRA (F); NERINE (F); ARIADNE (F)";"Corneille, Thomas; Lescailje, Katharyne";68;false;https://www.wikidata.org/wiki/Q551787;DraCor: https://dracor.org/;texts/lescailje-ariadne.xml
dut000203;;Corneille, Pierre;1;Nicomédes;;;https://www.dbnl.org/tekst/lesc002toon02_01/lesc002toon02_01_0035.php;1692;;;;;8;false;1692;1692;8;3;5;0;0;1;22;;32;5;19755;19482;122;0;2138;lescailje-nicomedes;dut000203;DutchDraCor;1692;;male;1606;1684;"Laodise (F); Nicomedes (M); Attalus (M); Arsinoë (F); Cleone (F); Prusias (M); Araspes (M); Flaminius (M)";"Corneille, Pierre; Lescailje, Katharyne";;true;https://www.wikidata.org/wiki/Q747;DraCor: https://dracor.org/;texts/lescailje-nicomedes.xml
dut000202;;La Thuillerie, Jean François Juvenon de;1;Herkules en Dianira;;;https://www.dbnl.org/tekst/lesc002toon02_01/lesc002toon02_01_0027.php/;1688;;;;;9;false;;1688;9;4;5;0;0;1;16;;31;5;16012;15333;112;0;1686;lescailje-herkules-en-dianira;dut000202;DutchDraCor;1688;;male;1650;1688;"Herkules (M); Lichas (M); Philoctetes (M); Agis (M); Kleon (M); Iölé (F); Dianira (F); Phenice (F); Dirce (F)";"La Thuillerie, Jean François Juvenon de; Lescailje, Katharyne";38;false;https://www.wikidata.org/wiki/Q3213138;DraCor: https://dracor.org/;texts/lescailje-herkules-en-dianira.xml
dut000201;;Rotrou, Jean;1;Wenseslaüs, koning van Poolen;;;https://www.dbnl.org/tekst/lesc002toon02_01/lesc002toon02_01_0021.php;1686;;;;;9;false;1686;1686;9;4;5;0;0;1;21;;43;5;18835;18473;185;0;2010;lescailje-wenseslaus;dut000201;DutchDraCor;1686;;male;1609;1650;"Alexander (M); Wenseslaus (M); Ladislaus (M); Frederik (M); Octavius (M); Theodora (F); Kassandra (F); Izabelle (F); Leonoor (F)";"Rotrou , Jean; Lescailje, Katharyne";;true;https://www.wikidata.org/wiki/Q561715;DraCor: https://dracor.org/;texts/lescailje-wenseslaus.xml
dut000200;;l'Hermite, François Tristan;1;Herodes en Mariamne;;;https://www.dbnl.org/tekst/lesc002toon02_01/lesc002toon02_01_0014.php;1685;;;;;16;false;1685;1685;16;5;11;0;0;1;41;;33;5;19969;19367;169;0;2122;lescailje-herodes-en-mariamne;dut000200;DutchDraCor;1685;;male;1601;1655;"Herodes (M); Thares (M); Sohemus (M); Pheroras (M); Salomé (F); Mariamne (F); Dina (F); Thamar (F); Judas (M); Jozef (M); Twee Raadsheeren (M); Nicanor (M); Sipier (M); Alexandra (F); Benjamin (M); Narbal (M)";"l'Hermite, François Tristan; Lescailje, Katharyne";;true;https://www.wikidata.org/wiki/Q1451213;DraCor: https://dracor.org/;texts/lescailje-herodes-en-mariamne.xml
dut000199;;du Ligier de la Garde Deshoulières, Antoinette;1;Genserik;;;https://www.dbnl.org/tekst/lesc002toon02_01/lesc002toon02_01_0007.php/;1685;;;;;11;false;1685;1685;11;5;6;0;0;1;26;;40;5;18230;17539;176;0;1982;lescailje-genserik;dut000199;DutchDraCor;1685;;female;1638;1694;"De Jonge Prinses Eudoxe (F); Camille (F); Ispar (M); Trasimond (M); Narbal (M); Sophronia (F); Justinne (F); Genserik (M); Hunnerik (M); De Keizerin Eudoxe (F); Amilkar (M)";"du Ligier de la Garde Deshoulières, Antoinette; Lescailje, Katharyne";47;false;https://www.wikidata.org/wiki/Q469957;DraCor: https://dracor.org/;texts/lescailje-genserik.xml
dut000198;;Lescailje, Katharyne;0;Kassandra;;;https://www.dbnl.org/tekst/lesc002toon02_01/lesc002toon02_01_0001.php;1753;;;;;9;false;;1753;9;4;5;0;0;1;14;;38;5;18568;18287;102;0;2022;lescailje-kassandra;dut000198;DutchDraCor;1753;;female;1649;1711;"Orestes (M); Pylades (M); Klytemnestra (F); Doride (F); Euribates (M); Kassanda (F); Ismene (F); Agamemnon (M); Arbas (M)";;;true;https://www.wikidata.org/wiki/Q609786;DraCor: https://dracor.org/;texts/lescailje-kassandra.xml
dut000166;;de La Chapelle, Jean;1;De geschaakte bruid;óf De Verliefde reizegers;;https://www.let.leidenuniv.nl/Dutch/Ceneton/NVAGeschaakteBruid1690.html;1690;;;;;14;false;1690;1690;14;5;9;0;0;1;71;;58;3;11521;9908;505;0;1169;nva-de-geschaakte-bruid;dut000166;DutchDraCor;1690;;male;1651;1723;"LEANDER (M); KRISPYN (M); LOWIE (M); JAN (M); JURRE (M); ADELGONDE (F); SOFIA (F); ANNETJE (F); GOVERT (M); LEONORA (F); HEER ANZELMUS (M); ANZELMUS DE JONGE (M); TRYNTJE (F); JÓCHEM (M)";"de la Chapelle, Jean; Nil Volentibus Arduum";39;false;https://www.wikidata.org/wiki/Q3175477;DraCor: https://dracor.org/;texts/nva-de-geschaakte-bruid.xml
dut000165;;Molière, Jean-Baptiste;1;De schilder door liefde;;;https://www.let.leidenuniv.nl/Dutch/Ceneton/NVASchilder1682.html;1682;;;;;14;false;1682;1682;14;4;9;1;1;1;50;;25;3;13521;12286;159;0;1587;nva-de-schilder-door-liefde;dut000165;DutchDraCor;1682;;male;1622;1673;"JASJE (M); STYNTJE (F); EDUARD (M); MADONNA LAURA (F); 1. KNECHTS (M); 2. KNECHTS (M); PÉDRO (M); LÉONOOR (F); SCHILDERS JONGEN (M); FRANSYNTJE (F); PRÉSIDÉNT (M); SNYER (M); VIOLIST (M); Verscheyde Dóchters en Zoonen van MADONNA LAURA (Unk)";"Molière, Jean-Baptiste; Nil Volentibus Arduum";;true;https://www.wikidata.org/wiki/Q687;DraCor: https://dracor.org/;texts/nva-de-schilder-door-liefde.xml
dut000164;;Nil Volentibus Arduum;1;De vrijer in de kist;;;https://www.let.leidenuniv.nl/Dutch/Ceneton/NVAVrijerKist1678.html;1678;;;;;8;false;1678;1678;8;5;3;0;0;1;28;;8;1;8122;7225;81;0;713;nva-de-vryer-in-de-kist;dut000164;DutchDraCor;1678;Nil Volentibus Arduum, Isaac;;;;"MAGDALEENTJE (F); LIEVEN (M); DIBBERIG (F); NIESJE (F); FRANK (M); JOANNA (F); HAASJE (F); STÉVEN (M)";Nil Volentibus Arduum Vos, Isaac;;;https://www.wikidata.org/wiki/Q2351891;DraCor: https://dracor.org/;texts/nva-de-vryer-in-de-kist.xml
dut000163;;Calderón de la Barca, Pedro;2;Het spookend weeuwtje;;;https://www.let.leidenuniv.nl/Dutch/Ceneton/NVASpookendWeeuwtje1670.html;1670;;;;;12;false;;1670;12;6;6;0;0;1;41;;33;5;19146;17347;410;0;2122;nva-het-spookend-weeuwtje;dut000163;DutchDraCor;1670;;male;1600;1681;"JAKOBA (F); PIETER (M); SOFIA (F); KATRIJN (F); FERDINAND (F); LUIDEWIJK (M); FLIP (M); ANTONETTE (F); IDA (F); DIRK (M); NIKLAAS (M); JAN (M)";"Calderón de la Barca, Pedro; Le Métel d'Ouville, Antoine; Nil Volentibus Arduum";70;false;https://www.wikidata.org/wiki/Q170800;DraCor: https://dracor.org/;texts/nva-het-spookend-weeuwtje.xml
dut000162;;Quinault, Philippe;1;Astrate, koning van Tyrus;;;https://www.dbnl.org/tekst/buys001astr01_01/index.php;1670;;;;;11;false;1670;1670;11;2;8;1;0;1;19;;23;5;16767;15972;203;0;1705;nva-astrate;dut000162;DutchDraCor;1670;;male;1635;1688;"AGENOR (M); ASTRATE (M); NERBAL (M); SICHEUS (M); BAZORE (M); ELIZE (F); ORAKEL (Unk); CORISBE (F); BELUS (M); GERASTE (M); NICOGENES (M)";"Quinault, Philippe; Nil Volentibus Arduum";35;false;https://www.wikidata.org/wiki/Q379947;DraCor: https://dracor.org/;texts/nva-astrate.xml
dut000161;;Plautus;1;De gelyke twélingen;;;https://www.dbnl.org/tekst/anto001gely02_01/;1682;;;;;13;false;;1682;13;3;10;0;0;1;46;;42;5;23770;21565;271;0;2176;nva-de-gelyke-tweelingen;dut000161;DutchDraCor;1682;;male;250;184;"TYS TAFELBÉZEM (M); DÓKTER POLIFÉMUS (M); DE JONGSTE KWIERYN (M); BÉLIE (F); JÓRDEN (M); LIEVYNTJE (F); KNIERTJE (F); JOOST SMUIGER (M); ANTONIO (M); DE OUDSTE KWIERYN (M); EEN VISCHDRAGER (M); KEES KOENEN (M); VIER ARBEIDERS (M)";"Plautus; Nil Volentibus Arduum";;;https://www.wikidata.org/wiki/Q47160;DraCor: https://dracor.org/;texts/nva-de-gelyke-tweelingen.xml
