Key;WikidataId;Author;No of co-authors;Title;Subtitle;Normalized genre;Archive;Normalized year;Publisher;Publication place;First edition;Num Pages;Size;Libretto;Premier year;Print edition;No of speakers;No of speakers (female);No of speakers (male);No of speakers (unknown);No of person groups;No of connected components;No of edges;Year written;No of segments;No of acts;No of words;No of words (speakers);No of words (stage directions);No of paragraphs;No of lines;Filename;Xmlid;Corpus;Date;Notes;Author gender (manual);Author birth;Author death;Characters;Co-authors;Author age (time of writing);Posthumous;Authorid;Publication statement;files
rus000123;Q59001140;Хмельницкий, Николай;0;Светский случай;Комедия в одном действии, в стихах;Comedy;http://az.lib.ru/h/hmelxnickij_n_i/text_0050.shtml;1826;;;;;6;false;1826;1829;6;2;4;0;0;1;13;;14;0;4981;4874;210;0;813;khmelnitsky-svetskiy-sluchay;rus000123;RusDraCor;1826;Khmelnitsky, Nikolai;male;1789;1845;"Евгения (F); Даша (F); Радугин (M); Столицын (M); Рамирский (M); Евгений (M)";;37;false;https://www.wikidata.org/wiki/Q5608019;DraCor: https://dracor.org/;texts/khmelnitsky-svetskiy-sluchay.xml
rus000122;Q58899210;Хмельницкий, Николай;0;Воздушные замки;Комедия в одном действии, в стихах;Comedy;http://az.lib.ru/h/hmelxnickij_n_i/text_0040.shtml;1818;;;;;5;false;1818;1818;5;2;3;0;0;1;8;;20;0;5074;4929;281;1;741;khmelnitsky-vozdushnye-zamki;rus000122;RusDraCor;1818;Khmelnitsky, Nikolai;male;1789;1845;"Саша (F); Аглаева (F); Ипат (M); Виктор (M); Альнаскаров (M)";;29;false;https://www.wikidata.org/wiki/Q5608019;DraCor: https://dracor.org/;texts/khmelnitsky-vozdushnye-zamki.xml
rus000121;Q58876879;Глинка, Фёдор;0;Вельзен, или освобожденная Голландия;Трагедия в 5 действиях;Tragedy;http://az.lib.ru/g/glinka_f_n/text_0310.shtml;1810;;;;;22;false;;1810;22;1;17;4;5;1;51;1808;40;5;9565;9022;897;0;1260;glinka-velzen;rus000121;RusDraCor;1810;Glinka, Fyodor;male;1786;1880;"Инслар (M); Эрик (M); Гильдерберг (M); Служитель (M); Посол (M); Вестник (M); Эдвальд (M); Годмила (F); Флоран (M); Служители (Unk); Вельзен (M); Один из служителей (M); Раненый (M); Старейший вождь (M); Второй воин (M); Все (IV/2) (Unk); Посол от Флорана (M); Вожди (M); 2-й посол от Флорана (M); Один из народа (M); Некоторые (Unk); Все (V/9) (Unk)";;24;false;https://www.wikidata.org/wiki/Q180545;DraCor: https://dracor.org/;texts/glinka-velzen.xml
rus000120;Q58875639;Майков, Василий;0;Фемист и Иеронима;;Tragedy;https://rvb.ru/18vek/maykov/01text/10tragedies/114.htm;1775;;;;;6;false;;1775;6;1;5;0;0;1;11;1773;34;5;9289;9045;248;0;1385;majkov-femist-i-ieronima;rus000120;RusDraCor;1775;Maykov, Vasily;male;1728;1778;"Клит (M); Фемист (M); Магомет (M); Осман (M); Иеронима (F); Начальник (M)";;47;false;https://www.wikidata.org/wiki/Q4274860;DraCor: https://dracor.org/;texts/majkov-femist-i-ieronima.xml
rus000119;Q6760975;Бабель, Исаак;0;Мария;Пьеса в 8 картинах;;https://wikilivres.org/wiki/Мария_(Бабель);1935;;;;;22;false;1964;1935;22;8;14;0;0;1;74;1934;8;0;8982;8164;1156;573;22;babel-marija;rus000119;RusDraCor;1935;Babel, Isaak;male;1894;1940;"Евстигнеич (M); Бишонков (M); Дымшиц (M); Висковский (M); Филипп (M); Людмила (F); Катя (F); Муковнин (M); Голицын (M); Кравченко (M); Мадам Дора (F); Надзиратель (M); Калмыкова (F); Нефедовна (F); Красноармеец (M); Агаша (F); Тихон (M); Андрей (M); Сушкин (M); Кузьма (M); Елена (F); Нюша (F)";;41;false;https://www.wikidata.org/wiki/Q49080;DraCor: https://dracor.org/;texts/babel-marija.xml
rus000118;Q7641201;Бабель, Исаак;0;Закат;Пьеса в 8 сценах;;https://wikilivres.org/wiki/Закат_(Бабель);1927;;;;;37;false;1927;1928;37;8;27;2;2;1;261;;8;0;9111;7467;2486;634;24;babel-zakat;rus000118;RusDraCor;1927;Babel, Isaak;male;1894;1940;"Арье-Лейб (M); Лёвка (M); Двойра (F); Нехама (F); Беня (M); Мосье Боярский (M); Мендель Крик (M); Никифор (M); Митя (M); Рябцов (M); Урусов (M); Евдокия Потаповна Холоденко (F); Голос из трактира (Unk); Иван Пятирубель (M); Слепой (M); Слепцы (M); Голоса из трактира (Unk); Матрос (M); Фомин (M); Голос соседки (F); Маруся (F); Кантор Цвибак (M); Первый еврей (M); Второй еврей (M); Сенька Топун (M); Толстяк с пушистыми щёками (M); Мальчик (M); Бобринец (M); Семён (M); Мадам Попятник (F); Мирон Попятник (Майор) (M); Клаша Зубарева (F); Парень с толстыми ногами (M); Прасол (M); Мадам Вайнер (F); Бен Зхарья (M); Вайнер (M)";;33;false;https://www.wikidata.org/wiki/Q49080;DraCor: https://dracor.org/;texts/babel-zakat.xml
rus000117;Q58609656;Плавильщиков, Пётр;0;Ермак, покоритель Сибири;Трагедия в пяти действиях;Tragedy;http://az.lib.ru/p/plawilxshikow_p_a/text_0040.shtml;1803;;;;;11;false;1803;1806;11;2;7;2;2;1;32;1803;34;5;12046;11664;680;274;0;plavilshchikov-ermak-pokoritel-sibiri;rus000117;RusDraCor;1803;Plavilschikov, Peter;male;1760;1812;"Грубей (M); Ермак (M); Согдай (M); Ирта (F); Кучум (M); Казак (M); Тень супруги Кучумовой (F); Нарсим (M); Все (III/4) (Unk); Хорунжий (M); Все (V/8) (Unk)";;43;false;https://www.wikidata.org/wiki/Q4364258;DraCor: https://dracor.org/;texts/plavilshchikov-ermak-pokoritel-sibiri.xml
rus000116;Q58594951;Сумароков, Александр;0;Синав и Трувор;Трагедия;Tragedy;http://az.lib.ru/s/sumarokow_a_p/text_0090.shtml;1750;;;;;6;false;1750;1751;6;1;5;0;0;1;10;;26;5;9229;9055;191;0;1336;sumarokov-sinav-i-truvor;rus000116;RusDraCor;1750;Sumarokov, Alexander;male;1717;1777;"Гостомысл (M); Ильмена (F); Синав (M); Трувор (M); Паж (M); Вестник (M)";;33;false;https://www.wikidata.org/wiki/Q429915;DraCor: https://dracor.org/;texts/sumarokov-sinav-i-truvor.xml
rus000115;Q58436076;Кропотов, Пётр;0;Фомушка – бабушкин внучек;Комедия;Comedy;http://az.lib.ru/k/kropotow_p_a/text_0020.shtml;1790;;;;;10;false;;1790;10;3;7;0;0;1;41;1785;35;5;10726;10249;785;373;0;kropotov-fomushka;rus000115;RusDraCor;1790;Kropotov, Pyotr;male;1736;1790;"Митрофан (M); Хавронья (F); Карпович (M); Фома (M); Марина (F); Граф Честосердов (M); Добровидов (M); Остромыслов (M); Маланья (F); Нотариус (M)";;54;false;https://www.wikidata.org/wiki/Q15070549;DraCor: https://dracor.org/;texts/kropotov-fomushka.xml
rus000114;Q58426660;Капнист, Василий;0;Антигона;Трагедия в пяти действиях;Tragedy;https://rvb.ru/18vek/kapnist/01text/02theatre/255.htm;1814;;;;;7;false;1814;1849;7;2;5;0;0;1;10;;26;5;9898;9590;501;0;1392;kapnist-antigona;rus000114;RusDraCor;1814;Kapnist, Vasily;male;1758;1823;"Креонт (M); Форбат (M); Антигона (F); Эгина (F); Эмон (M); Посол (M); Димас (M)";;56;false;https://www.wikidata.org/wiki/Q713704;DraCor: https://dracor.org/;texts/kapnist-antigona.xml
rus000113;Q19197715;Крылов, Иван;0;Пирог;Комедия в одном действии;Comedy;https://rvb.ru/18vek/krylov/01text/vol2/01play/030.htm;1801;;;;;9;false;;1869;9;3;6;0;0;1;23;1799/1801;14;1;5787;5662;138;394;2;krylov-pirog;rus000113;RusDraCor;1801;Krylov, Ivan;male;1769;1844;"Ванька (M); Мужик (M); Даша (F); Фатюев (M); Ужима (F); Прелеста (F); Милон (M); Вспышкин (M); Потап (M)";;32;false;https://www.wikidata.org/wiki/Q191480;DraCor: https://dracor.org/;texts/krylov-pirog.xml
rus000112;Q3548839;Тургенев, Иван;0;Месяц в деревне;Комедия в пяти действиях;Comedy;https://rvb.ru/turgenev/01text/vol_02/01text/0111.htm;1855;;;;;13;false;1872;1855;13;5;8;0;0;1;75;1850;5;5;29631;29257;3847;1522;20;turgenev-mesjats-v-derevne;rus000112;RusDraCor;1855;Turgenev, Ivan;male;1818;1883;"Шааф (M); Анна Семёновна (F); Наталья Петровна (F); Ракитин (M); Лизавета Богдановна (F); Коля (M); Беляев (M); Матвей (M); Шпигельский (M); Вера (F); Ислаев (M); Катя (F); Большинцов (M)";;37;false;https://www.wikidata.org/wiki/Q42831;DraCor: https://dracor.org/;texts/turgenev-mesjats-v-derevne.xml
rus000111;Q58191810;Херасков, Михаил;0;Освобожденная Москва;;Tragedy;https://rvb.ru/18vek/heraskov/01text/03tragedies/64.htm;1798;;;;;22;false;1798;1798;22;3;18;1;3;1;60;;47;5;13137;12599;596;0;1871;kheraskov-osvobozhdennaja-moskva;rus000111;RusDraCor;1798;Kheraskov, Mikhail;male;1733;1807;"Князь Руксалон (M); Князь Феодор (M); Князь Димитрий (M); Боярин Иоанн (M); Леон (M); Князь Пожарский (M); Минин (M); Хоткеев (M); София (F); Вьянко (M); Парфения (F); Начальник (M); Один из воинов (M); Гетман Желковский (M); Вестник (M); Воин (M); Другой воин (M); Военачальник польский (M); Вельможа (M); Вельможи (M); Девицы (F); Народ (Unk)";;65;false;https://www.wikidata.org/wiki/Q1930316;DraCor: https://dracor.org/;texts/kheraskov-osvobozhdennaja-moskva.xml
rus000110;Q58183681;Хлебников, Велимир;0;Снежимочка;Рождественская сказка;;https://rvb.ru/hlebnikov/tekst/05drama/221.htm;1915;;;;;67;false;;1915;67;12;33;22;19;3;779;1908;4;4;2298;1712;796;129;44;khlebnikov-snezhimochka;rus000110;RusDraCor;1915;Khlebnikov, Velimir;male;1885;1922;"Снезини (M); Смехини (F); Немини (M); Слепини (F); Березомир (M); Сказчич-Морочич (M); Молчащие сестры (F); Няня-леший (F); Духи (Unk); Молодой рабочий (M); 2-й человек (M); Некий глас (Unk); Вещежонка (F); Старушка-докладчица (F); Бес (M); Бесеныш/Бесок (M); Липяное бывьмо (Unk); Вселенничи (Unk); Все (1-е деймо) (Unk); Морозный тятька (M); Снежак (M); Древолюд (M); Снежачиха (F); Липовый парень (M); Снегчие (M); Белый мужик (M); Белый боярин (M); Снежные мамки (F); Снегомужье (M); Заяц (Unk); Снегун (M); Ворон (Unk); Рында (M); Ховун (M); 1-й собеседник (M); 2-й собеседник (M); Снежимочка (F); Славодей (M); Женщина с ведрами (F); Пьяница (M); Зимний голос (Unk); Снегей (M); Прохожие (Unk); Нищий (M); Мальчики (M); Ученый (M); Некто (Unk); Городовой (M); Старуха (F); Пристав (M); Отставший спутник (Unk); Дети (Unk); Некто (Unk); Печальный леший/Лешачонок (M); Снегири (Unk); Лешачиха (F); Старец (M); Руководитель празднества (M); Все (3-е деймо) (Unk); Кто-то из присутствующих (Unk); Кто-то (Unk); Рокот (Unk); Руководитель игры (M); Голоса многих (Unk); Голос удаляющихся (Unk); Голоса удаляющихся (Unk); Новые голоса удаляющихся (Unk)";;30;false;https://www.wikidata.org/wiki/Q35733;DraCor: https://dracor.org/;texts/khlebnikov-snezhimochka.xml
rus000109;Q58170465;Дашкова, Екатерина;0;Тоисиоков;Комедия в пяти действиях;Comedy;http://az.lib.ru/d/dashkowa_e_r/text_0050.shtml;1786;;;;;11;false;;1786;11;4;7;0;0;1;43;;55;5;8143;7614;649;340;0;dashkova-toisiokov;rus000109;RusDraCor;1786;Dashkova, Yekaterina;female;1743;1810;"Г. Тоисиоков (M); Дворецкий (M); Пролаз (M); Маша (F); Г-жа Решимова (F); Лафлер (M); Флена Осиповна (F); Г-жа Тоисиокова (F); Андрей (M); Г. Здравомыслов (M); Купец (M)";;43;false;https://www.wikidata.org/wiki/Q235611;DraCor: https://dracor.org/;texts/dashkova-toisiokov.xml
rus000108;Q58049691;Княжнин, Яков;0;Ольга;Трагедия;Tragedy;https://rvb.ru/18vek/knyazhnin/01text/01theatre/02.htm;1772;;;;;7;false;;;7;2;5;0;0;1;16;1772;23;5;11575;11347;273;0;1719;knyazhnin-olga;rus000108;RusDraCor;1772;Knyazhnin, Yakov;male;1740;1791;"Всевеста (F); Ольга (F); Мирвед (M); Мал (M); Зловред (M); Святослав (M); Волод (M)";;32;false;https://www.wikidata.org/wiki/Q354505;DraCor: https://dracor.org/;texts/knyazhnin-olga.xml
rus000107;Q19233842;Крылов, Иван;0;Филомела;Трагедия в пяти действиях, в стихах;Tragedy;https://rvb.ru/18vek/krylov/01text/vol2/01play/025.htm;1793;;;;;7;false;;1793;7;2;5;0;0;1;14;1786;28;5;10118;9830;234;0;1514;krylov-filomela;rus000107;RusDraCor;1793;Krylov, Ivan;male;1769;1844;"Прогнея (F); Линсей (M); Калхант (M); Агамет (M); Терей (M); Филомела (F); Херес (M)";;24;false;https://www.wikidata.org/wiki/Q191480;DraCor: https://dracor.org/;texts/krylov-filomela.xml
rus000106;Q58035251;Ленский, Дмитрий;0;Хороша и дурна, и глупа и умна;Водевиль в одном действии;Comedy;http://az.lib.ru/l/lenskij_d_t/text_0050.shtml;1833;;;;;6;false;1833;;6;2;4;0;0;1;15;;23;0;11137;10747;884;503;334;lensky-horosha-i-durna;rus000106;RusDraCor;1833;Lensky, Dmitry;male;1805;1860;"Константин Прохорович Яузов (M); Степанида Карловна (F); Иван Григорьевич Падчерицын (M); Наденька (F); Емельян (M); Александр Иванович Алинской (M)";;28;false;https://www.wikidata.org/wiki/Q4258582;DraCor: https://dracor.org/;texts/lensky-horosha-i-durna.xml
rus000105;Q57836870;Майков, Василий;0;Агриопа;;Tragedy;https://rvb.ru/18vek/maykov/01text/10tragedies/113.htm;1769;;;;;8;false;1769;1775;8;2;6;0;0;1;20;;28;5;9481;9205;269;0;1356;majkov-agriopa;rus000105;RusDraCor;1769;Maykov, Vasily;male;1728;1778;"Альбина (F); Агриопа (F); Телеф (M); Военачальник (M); Аристон (M); Азор (M); Один воин (M); Вестник (M)";;41;false;https://www.wikidata.org/wiki/Q4274860;DraCor: https://dracor.org/;texts/majkov-agriopa.xml
