Key;WikidataId;Author;No of co-authors;Title;Subtitle;Normalized genre;Archive;Normalized year;Publisher;Publication place;First edition;Num Pages;Size;Libretto;Premier year;Print edition;No of speakers;No of speakers (female);No of speakers (male);No of speakers (unknown);No of person groups;No of connected components;No of edges;Year written;No of segments;No of acts;No of Words;No of words (speakers);No of words (stage directions);No of paragraphs;No of lines;Filename;Xmlid;Corpus;Date;Notes;Author gender (manual);Author birth;Author death;Characters;Co-authors;Author age (time of writing);Posthumous;Authorid;Publication statement;files
fre000451;;Dancourt, Florent Carton;0;Les Fonds Perdus;Comédie en Trois Actes;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DANCOURT_FONDSPERDUS.xml;1686;;;;;8;False;1686;1686;8;3;4;1;0;1;24;;22;3;8926;8735;7;493;0;dancourt-fonds-perdus;fre000451;FreDraCor;1686;;male;1661;1725;"Merlin (M); Valère (M); Angélique (F); Lisette (F); Madame Gérante (F); Monsieur Oronte (M); Le Bègue (M); Le Notaire (Unk)";;25;False;https://www.wikidata.org/wiki/Q2437020;DraCor: https://dracor.org/;texts/dancourt-fonds-perdus.xml
fre000452;;Dancourt, Florent Carton;0;Le Galant Jardinier;Comédie;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DANCOURT_GALANTJARDINIER.xml;1704;;;;;14;False;1704;1704;14;0;12;2;0;1;63;;23;1;10894;10633;109;472;41;dancourt-galant-jardinier;fre000452;FreDraCor;1704;;male;1661;1725;"Madame Dubuisson (M); Monsieur Dubuisson (M); La Montagne (M); Mathurine (M); Lucas (M); Léandre (M); Marthon (M); Lucile (M); Monsieur Caton (M); Le Rotisseur (Unk); Monsieur Bavardin (M); La Paysanne (Unk); La Bohémienne (M); Monsieur Orgon (M)";;43;False;https://www.wikidata.org/wiki/Q2437020;DraCor: https://dracor.org/;texts/dancourt-galant-jardinier.xml
fre000453;;Dancourt, Florent Carton;0;La Gazette;Comédie;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DANCOURT_GAZETTE.xml;1693;;;;;14;False;1693;1693;14;5;8;1;0;1;45;;26;1;8451;8256;8;437;0;dancourt-gazette;fre000453;FreDraCor;1693;;male;1661;1725;"Le Sergent (M); Clitandre (M); Crispin (M); Guillemin (M); Angélique (F); Fillon (F); Madame Pernelle (F); Crassin (M); La Comtesse (F); Robichon (M); Le Chevalier (M); Chonchon (M); La Marquise (F); Monsieur Guillemin (Unk)";;32;False;https://www.wikidata.org/wiki/Q2437020;DraCor: https://dracor.org/;texts/dancourt-gazette.xml
fre000454;;Dancourt, Florent Carton;0;L'Impromptu de Garnison.;Comédie;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DANCOURT_IMPROMPTUDEGARNISON.xml;1692;;;;;9;False;1692;1692;9;0;9;0;0;1;27;;20;1;8369;8151;4;414;0;dancourt-impromptu-de-garnison;fre000454;FreDraCor;1692;;male;1661;1725;"Marton (M); Clitandre (M); Merlin (M); Angélique (M); Araminte (M); Ricochet (M); Don Julien (M); Monsieur Griffon (M); La Verdure (M)";;31;False;https://www.wikidata.org/wiki/Q2437020;DraCor: https://dracor.org/;texts/dancourt-impromptu-de-garnison.xml
fre000455;;Dancourt, Florent Carton;0;L'Impromptu de Livry;Comédie-Ballet;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DANCOURT_IMPROMPTUDELIVRY.xml;1705;;;;;7;True;1705;1705;7;0;1;6;0;2;6;;10;1;1561;1235;219;1;140;dancourt-impromptu-de-livry;fre000455;FreDraCor;1705;;male;1661;1725;"Flore (Unk); Monsieur Sallé (M); Le Patre (Unk); Le Capitaine (Unk); Marotte (Unk); Lucas (Unk); Lubine (Unk)";;44;False;https://www.wikidata.org/wiki/Q2437020;DraCor: https://dracor.org/;texts/dancourt-impromptu-de-livry.xml
fre000456;;Dancourt, Florent Carton;0;L'Impromptu de Suresnes;Comédie-Ballet;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DANCOURT_IMPROMPTUSURESNES.xml;1713;;;;;20;True;1713;1713;20;7;9;4;0;1;89;;21;1;9506;9260;14;361;168;dancourt-impromptu-suresnes;fre000456;FreDraCor;1713;;male;1661;1725;"Un Paysan (Unk); Thersandre (M); Philis (F); Choeur (Unk); Bacchus (M); La Folie (F); Eraste (M); Lucile (F); Nérine (F); Clitandre (M); Forêt (M); Claudine (F); L'Amour (M); Kerpinot (M); Madame Pinterelle (F); La Veuve (F); Le Chevalier (M); Silene (M); L Amour et Thersandre (Unk); Tous (Unk)";;52;False;https://www.wikidata.org/wiki/Q2437020;DraCor: https://dracor.org/;texts/dancourt-impromptu-suresnes.xml
fre000457;;Dancourt, Florent Carton;0;Nouveau Prologue, et Nouveaux Divertissements;Pour la Comédie de l'Inconnu;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DANCOURT_INCONNU.xml;1697;;;;;33;False;1703;1697;33;5;8;20;0;1;206;;13;1;8866;8563;274;0;1073;dancourt-inconnu;fre000457;FreDraCor;1697;;male;1661;1725;"Thalie (F); Crispin (M); Mimy (Unk); Mademoiselle Desmarres (F); L Amour (Unk); La Comtesse (F); Virgine (Unk); Olimpe (F); La Jeunesse (Unk); Un Indien (Unk); Le Chevalier (M); Le Marquis (M); Comus (Unk); Monsieur Ponteuil (M); Monsieur Sallé (M); La Montagne (M); Petit Bohemien (Unk); La Bohemienne (Unk); Cascaret (M); Le Comedien (Unk); Le Vicomte (M); Aminte (Unk); Alcidon (Unk); Madeloiselle Salle (Unk); Virginie (F); Pierrette (Unk); Gros Jean (Unk); La Mariee (Unk); Colin (Unk); Dorimene (Unk); Vignolet (Unk); Lubine (Unk); Monsieur de Sottenville (Unk)";;36;False;https://www.wikidata.org/wiki/Q2437020;DraCor: https://dracor.org/;texts/dancourt-inconnu.xml
fre000458;;Dancourt, Florent Carton;0;La Loterie;Comédie;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DANCOURT_LOTERIE.xml;1697;;;;;15;False;1697;1697;15;2;9;4;0;1;37;;30;1;10237;9769;38;461;0;dancourt-loterie;fre000458;FreDraCor;1697;;male;1661;1725;"Mariane (Unk); Lisette (F); Le Flamand (M); Sbrigany (Unk); Petronillo (M); Bastien (M); La France (M); Madame la Cloche (Unk); Signolet (M); Eraste (M); Le Gascon (M); La Procureuse (M); La Marquise (F); Le Laquais (Unk); Le Financier (M)";;36;False;https://www.wikidata.org/wiki/Q2437020;DraCor: https://dracor.org/;texts/dancourt-loterie.xml
fre000459;;Dancourt, Florent Carton;0;Madame Artus;Comédie;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DANCOURT_MADAMEARTUS.xml;1707;;;;;10;False;1708;1707;10;4;5;1;0;1;40;;47;5;18057;17709;16;0;2088;dancourt-madame-artus;fre000459;FreDraCor;1707;;male;1661;1725;"Merlin (M); Finette (F); Dorante (M); Damis (M); Célide (F); Eraste (M); Madame Argante (F); Madame Artus (F); Massine (Unk); Monsieur Ludet (M)";;46;False;https://www.wikidata.org/wiki/Q2437020;DraCor: https://dracor.org/;texts/dancourt-madame-artus.xml
fre000460;;Dancourt, Florent Carton;0;La Maison de Campagne;Comédie;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DANCOURT_MAISONDECAMPAGNE.xml;1688;;;;;18;False;1688;1697;18;4;8;6;0;1;50;;34;1;9186;8636;12;469;0;dancourt-maison-de-campagne;fre000460;FreDraCor;1688;;male;1661;1725;"Lisette (F); Eraste (M); La Flèche (M); Mariane (F); Monsieur Bernard (M); Thibaut (M); Le Soldat (Unk); Monsieur Griffard (M); Le Marquis (M); Le Baron (M); Madame Bernard (F); Le Cousin (Unk); La Cousine (Unk); Nicole (F); Dorante (M); Premier Houbereau (Unk); Deuxieme Houbereau (Unk); Troisieme Houbereau (Unk)";;27;False;https://www.wikidata.org/wiki/Q2437020;DraCor: https://dracor.org/;texts/dancourt-maison-de-campagne.xml
fre000461;;Dancourt, Florent Carton;0;Le Mari Retrouvé;Comédie;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DANCOURT_MARIRETROUVE.xml;1698;;;;;11;False;1698;1698;11;3;6;2;0;1;37;;25;1;10299;10089;25;458;42;dancourt-mari-retrouve;fre000461;FreDraCor;1698;;male;1661;1725;"Lépine (M); Clitandre (M); Julienne (F); Madame Agathe (F); Julien (M); Charlot (M); Colette (F); Le Bailli (M); Maturin (M); Monsieur Touvenel (Unk); Mademoiselle Lolotte (Unk)";;37;False;https://www.wikidata.org/wiki/Q2437020;DraCor: https://dracor.org/;texts/dancourt-mari-retrouve.xml
fre000462;;Dancourt, Florent Carton;0;La Métempsycose;Comédie;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DANCOURT_METEMPSYCHOSE.xml;1717;;;;;22;False;1717;1718;22;7;6;9;0;1;68;;45;3;16994;15996;88;0;2090;dancourt-metempsychose;fre000462;FreDraCor;1717;;male;1661;1725;"Mercure (M); La Paix (F); Bacchus (M); L'Amour (M); Thalie (F); Thalie et Mercure (Unk); Un Thessalien (Unk); Jupiter (M); Faunus (M); Corine (F); Junon (F); L'Inconstance (F); Philène (M); Mérope (F); Philis (Unk); Tircis (Unk); Un Suivant de Bacchus (Unk); Une Bacchante (Unk); Un Petit Amour (Unk); Une Suivante de L Amour (Unk); Vénus (F); Une Thessalienne (Unk)";;56;False;https://www.wikidata.org/wiki/Q2437020;DraCor: https://dracor.org/;texts/dancourt-metempsychose.xml
fre000463;;Dancourt, Florent Carton;0;Le Moulin de Javelle.;Comédie;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DANCOURT_MOULINDEJAVELLE.xml;1692;;;;;27;False;1696;1692;27;6;10;11;0;1;113;;38;1;12358;11944;74;554;73;dancourt-moulin-de-javelle;fre000463;FreDraCor;1692;;male;1661;1725;"La Comtesse (F); Jasmin (M); Le Cocher (Unk); Finette (F); Madame Bertrand (F); Nicolas (M); Marotte (F); Bertrand (M); Lolive (M); La Fleur (M); Madame Simonneau (F); Monsieur Grimaudin (M); Madame du Rollet (F); Dorante (M); Monsieur Simonneau (M); Monsieur du Rollet (M); Le Chevalier (M); Ganivet (Unk); La Mariee (Unk); La Mere (Unk); Les Filles de la Noce (Unk); Le Marie (Unk); Les Mitrons et les Mitronnes (Unk); Les Mitrons (Unk); Tous les Acteurs et Actrices (Unk); Le Chœur (Unk); Tous les Acteurs (Unk)";;31;False;https://www.wikidata.org/wiki/Q2437020;DraCor: https://dracor.org/;texts/dancourt-moulin-de-javelle.xml
fre000464;;Dancourt, Florent Carton;0;L'Opéra de Village;Comédie;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DANCOURT_OPERADEVILLAGE.xml;1693;;;;;14;False;1693;1693;14;3;8;3;0;1;43;;16;1;6507;6341;31;246;49;dancourt-opera-de-village;fre000464;FreDraCor;1693;;male;1661;1725;"Colin (M); Thibaut (M); Galoche (M); La Flèche (M); Louison (F); Martine (F); Le Magister (M); Le Carillonneur (M); Le Menestrier (M); La Nymphe (Unk); Pierrot (M); Pierrot_thibaut (Unk); Claudine (F); Pierrot_claudine (Unk)";;32;False;https://www.wikidata.org/wiki/Q2437020;DraCor: https://dracor.org/;texts/dancourt-opera-de-village.xml
fre000465;;Dancourt, Florent Carton;0;L'Opérateur Barry;Comédie;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DANCOURT_OPERATEURBARRY.xml;1702;;;;;14;False;1702;1702;14;3;8;3;0;2;37;;21;2;6276;6004;42;247;97;dancourt-operateur-barry;fre000465;FreDraCor;1702;;male;1661;1725;"Monsieur le Comte (M); La France (M); Monsieur Dancourt (M); Madame de Chanvallon (F); Monsieur Barry (M); Jodelet (M); Garguille (Unk); Spacamonte (M); Zerbinette (F); Mostelin (M); Isabelle (F); Cascaret (M); Tous Ensemble (Unk); Margot (Unk)";;41;False;https://www.wikidata.org/wiki/Q2437020;DraCor: https://dracor.org/;texts/dancourt-operateur-barry.xml
fre000466;;Dancourt, Florent Carton;0;La Parisienne;Comédie en un Acte;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DANCOURT_PARISIENNE.xml;1691;;;;;9;False;1691;1691;9;3;6;0;0;1;29;;25;1;7980;7760;9;449;0;dancourt-parisienne;fre000466;FreDraCor;1691;;male;1661;1725;"Damis (M); La Vigne (M); Eraste (M); L'Olive (M); Lisette (F); Olimpe (F); Angélique (F); Dorante (M); Lisimon (M)";;30;False;https://www.wikidata.org/wiki/Q2437020;DraCor: https://dracor.org/;texts/dancourt-parisienne.xml
fre000467;;Dancourt, Florent Carton;0;Le Prix de l'Arquebuse;Comédie;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DANCOURT_PRIXARQUEBUSE.xml;1717;;;;;11;False;1717;1717;11;3;5;3;0;1;44;;22;1;12279;12006;19;429;82;dancourt-prix-arquebuse;fre000467;FreDraCor;1717;;male;1661;1725;"Nanette (F); Sophie (F); Monsieur Martin (M); Gros-Jean (M); Nicolas (M); Mademoiselle Giraut (F); Monsieur Pruneau (M); Dorante (M); Bracassak (Unk); Mademoiselle Bracassak (Unk); Barbalou (Unk)";;56;False;https://www.wikidata.org/wiki/Q2437020;DraCor: https://dracor.org/;texts/dancourt-prix-arquebuse.xml
fre000468;;Dancourt, Florent Carton;0;Renaud et Armide;Comédie;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DANCOURT_RENAUDARMIDE.xml;1692;;;;;9;False;1697;1692;9;4;5;0;0;1;28;;23;1;8841;8603;51;431;56;dancourt-renaud-armide;fre000468;FreDraCor;1692;;male;1661;1725;"Monsieur Grognac (M); Lisette (F); Mimi (F); Madame Jaquinet (F); Jasmin (M); Angélique (F); Lolive (M); Clitandre (M); Monsieur Filassier (M)";;31;False;https://www.wikidata.org/wiki/Q2437020;DraCor: https://dracor.org/;texts/dancourt-renaud-armide.xml
fre000469;;Dancourt, Florent Carton;0;Le Retour des Officiers;Comédie;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DANCOURT_RETOURDESOFFICIERS.xml;1697;;;;;15;False;1697;1697;15;3;3;9;0;1;65;;20;1;9510;9245;101;381;88;dancourt-retour-des-officiers;fre000469;FreDraCor;1697;;male;1661;1725;"Monsieur Rapineau (M); Maturin (M); Toinette (F); Henriette (Unk); Isabelle (F); Madame Thomas (F); Clitandre (Unk); Eraste (M); Des Baliveaux (Unk); Monsieur Touvenel (Unk); Flamand (Unk); Le Choeur (Unk); Mademoiselle Godefroi (Unk); Flamande (Unk); Mademoiselle Lolotte (Unk)";;36;False;https://www.wikidata.org/wiki/Q2437020;DraCor: https://dracor.org/;texts/dancourt-retour-des-officiers.xml
fre000470;;Dancourt, Florent Carton;0;Sancho Pança, Gouverneur;Comédie;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DANCOURT_SANCHO.xml;1712;;;;;30;False;1712;1712;30;4;11;15;0;2;134;;49;5;21407;19670;51;1;2298;dancourt-sancho;fre000470;FreDraCor;1712;;male;1661;1725;"Le Duc (M); Don Quichot (Unk); Sancho (Unk); Don Lope (M); Léonor (F); Elvire (F); Fabrice (M); Peralte (M); La Duchesse (F); Carisal (M); Madame Rodrigue (Unk); Federic (M); Madian (Unk); Le Docteur (Unk); La Bohemienne (Unk); Le Paysan (Unk); Don Carlos (Unk); L Etranger (Unk); Le Cuirassier (Unk); Le Maître d'Hôtel (M); Basile (M); Le Courrier (Unk); Carlos (M); Henrique (M); Mendoce (Unk); Ignez (Unk); Archelaüs (M); Dulcinée (F); Altisidore (Unk); Tous Ensemble (Unk)";;51;False;https://www.wikidata.org/wiki/Q2437020;DraCor: https://dracor.org/;texts/dancourt-sancho.xml
fre000471;;Dancourt, Florent Carton;0;La Trahison Punie;Comédie;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DANCOURT_TRAHISONPUNIE.xml;1707;;;;;12;False;1707;1707;12;4;6;2;0;1;41;;61;5;18794;18343;21;1;2194;dancourt-trahison-punie;fre000471;FreDraCor;1707;;male;1661;1725;"Beatrix (Unk); Fabrice (M); Don André (M); Un Laquais (M); Don Garcie (M); Don Félix (M); Don Juan (M); Léonor (F); Isabelle (F); Jacinte (F); Ignez (F); Plusieurs Voix (Unk)";;46;False;https://www.wikidata.org/wiki/Q2437020;DraCor: https://dracor.org/;texts/dancourt-trahison-punie.xml
fre000472;;Dancourt, Florent Carton;0;Le Tuteur;Comédie;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DANCOURT_TUTEUR.xml;1694;;;;;9;False;1695;1694;9;3;5;1;0;1;30;;23;1;9713;9487;91;513;0;dancourt-tuteur;fre000472;FreDraCor;1694;;male;1661;1725;"Lucas (M); Lisette (F); Angélique (F); Monsieur Bernard (M); L'Olive (M); Dorante (M); Monsieur Bernard_lucas (Unk); Maturine (F); Le Chevalier (M)";;33;False;https://www.wikidata.org/wiki/Q2437020;DraCor: https://dracor.org/;texts/dancourt-tuteur.xml
fre000473;;Dancourt, Florent Carton;0;Les Vacances;Comédie;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DANCOURT_VACANCES.xml;1697;;;;;20;False;1697;1697;20;4;6;10;0;1;89;;24;1;9678;9411;144;379;111;dancourt-vacances;fre000473;FreDraCor;1697;;male;1661;1725;"Le Magister (M); Lépine (M); Monsieur Grimaudin (M); Madame la Roche (F); Martine (F); Angélique (F); Madame Perrinelle (Unk); Le Greffier (Unk); Clitandre (M); Maugrebleu (Unk); Colin (M); La Suissesse (Unk); Le Choeur (Unk); Un Procureur (Unk); Deux Procureurs (Unk); Une Petite Paysanne (Unk); Une Paysanne (Unk); Le Barbier (M); La Meunière (F); Le Procureur Fiscal (Unk)";;36;False;https://www.wikidata.org/wiki/Q2437020;DraCor: https://dracor.org/;texts/dancourt-vacances.xml
fre000474;;Dancourt, Florent Carton;0;Les Vendanges;Comédie;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DANCOURT_VENDANGES.xml;1694;;;;;12;False;1694;1694;12;2;4;6;0;2;29;;17;1;6567;6377;15;278;61;dancourt-vendanges;fre000474;FreDraCor;1694;;male;1661;1725;"Margot (F); Claudine (F); Lucas (M); L'Olive (M); Eraste (M); Le Collecteur (M); Le Collecteur Lucas (Unk); Premiere Paysanne (Unk); Premier Paysan (Unk); Second Paysan (Unk); Seconde Paysanne (Unk); Ensemble (Unk)";;33;False;https://www.wikidata.org/wiki/Q2437020;DraCor: https://dracor.org/;texts/dancourt-vendanges.xml
fre000475;;Dancourt, Florent Carton;0;Les Vendanges de Suresnes;Comédie;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DANCOURT_VENDANGESDESURESNES.xml;1695;;;;;13;False;1695;1695;13;3;4;6;0;1;37;;25;1;10353;10065;142;466;68;dancourt-vendanges-de-suresnes;fre000475;FreDraCor;1695;;male;1661;1725;"Monsieur Thomasseau (M); Thibaut (M); Clitandre (M); Mariane (F); Madame Dubuissson (Unk); Lorange (M); Vivien (Unk); Bastien (Unk); Madame Desmartins (F); Angélique (F); Premier Vendangeur (Unk); Le Choeur (Unk); Second Vendangeur (Unk)";;34;False;https://www.wikidata.org/wiki/Q2437020;DraCor: https://dracor.org/;texts/dancourt-vendanges-de-suresnes.xml
fre000476;;Dancourt, Florent Carton;0;Le Vert-Galant;Comédie;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DANCOURT_VERTGALANT.xml;1699;;;;;11;False;1699;1699;11;4;3;4;0;1;42;;27;1;8827;8563;21;453;40;dancourt-vert-galant;fre000476;FreDraCor;1699;;male;1661;1725;"Lépine (M); Eraste (M); Jerome (Unk); Carmin (Unk); Javotte (F); Tarif (Unk); Madame Tarif (F); Madame Jérôme (F); Madame Clopinet (M); Angélique (F); Gaspard (Unk)";;38;False;https://www.wikidata.org/wiki/Q2437020;DraCor: https://dracor.org/;texts/dancourt-vert-galant.xml
fre000477;;Caux de Montlebert, Gilles;0;Marius;Tragédie;Tragedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DECAUX_MARIUS.xml;1702;;;;;9;False;1715;1702;9;2;6;1;0;1;15;;28;5;13804;13441;4;0;1484;de-caux-marius;fre000477;FreDraCor;1702;;male;;;"Céthégus (M); Marius (Unk); Arisbe (F); Phénice (F); Caïus Marius (M); Numérius (M); Hiempsal (M); Marius (M); Nerbal (M)";;;;;DraCor: https://dracor.org/;texts/de-caux-marius.xml
fre000478;;Delavigne, Casimir;0;Les Comédiens;Comédie en 5 Actes et en vers;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DELAVIGNE_COMEDIENS.xml;1820;;;;;12;False;1820;1820;12;2;6;4;0;1;55;;51;5;17770;17330;241;3;2039;delavigne-comediens;fre000478;FreDraCor;1820;;male;1793;1843;"Grainville (M); Pembrock (Unk); Bernard (M); Belrose (M); Blinval (M); Floridore (M); Victor (M); Lucile (F); Madame Blinval (F); Tous (Unk); Le Laquais (Unk); Estelle (Unk)";;27;False;https://www.wikidata.org/wiki/Q126961;DraCor: https://dracor.org/;texts/delavigne-comediens.xml
fre000479;;Delavigne, Casimir;0;Une Famille au Temps de Luther;Tragédie.;Tragedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DELAVIGNE_FAMILLETEMPSLUTHER.xml;1877;;;;;6;False;;1877;6;2;2;2;0;1;13;;28;1;14194;11565;196;6;1518;delavigne-famille-temps-luther;fre000479;FreDraCor;1877;;male;1793;1843;"Luigi (Unk); Thécla (F); Marco (M); Elci (F); Paolo, Frère de Luigi (M); Tecla (Unk)";;;True;https://www.wikidata.org/wiki/Q126961;DraCor: https://dracor.org/;texts/delavigne-famille-temps-luther.xml
fre000480;;Delavigne, Casimir;0;Les Vêpres Siciliennes;Tragédie en Cinq Actes.;Tragedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DELAVIGNE_VEPRESSICILIENNES.xml;1819;;;;;10;False;1819;1820;10;1;3;6;0;1;21;;29;0;14686;14415;122;0;1753;delavigne-vepres-siciliennes;fre000480;FreDraCor;1819;;male;1793;1843;"Salviati (M); Procida (Unk); Salvati (Unk); Lorédan (M); Amelie (Unk); Montfort (Unk); Gaston (Unk); Elfride (F); Philippe d'Aquila (M); Oddo (Unk)";;26;False;https://www.wikidata.org/wiki/Q126961;DraCor: https://dracor.org/;texts/delavigne-vepres-siciliennes.xml
fre000481;;Des Essarts, Emmanuel;0;L'Illustre Théâtre;Comédie en un Acte;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DESESSARTS_ILLUSTRETHEATRE.xml;1900;;;;;6;False;1900;1900;6;1;2;3;0;1;15;;6;1;3060;2924;28;0;315;des-essarts-illustre-theatre;fre000481;FreDraCor;1900;;male;;;"Pourceaugnac (Unk); Trufaldin (Unk); Béjart (M); Madeleine (Unk); Mademoiselle du Parc (F); Molière (M)";;;;;DraCor: https://dracor.org/;texts/des-essarts-illustre-theatre.xml
fre000482;;Desfontaines-Lavallée;1;Le Voyage de Chambord;Ou la Veille de la Première Représentation du Bourgeois Gentilhomme;Comedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DESFONTAINES-DUPIN_VOYAGEDECHAMBORD.xml;1808;;;;;14;False;1808;1808;14;3;8;3;0;1;64;;23;1;9002;8674;755;383;444;desfontaines-dupin-voyage-de-chambord;fre000482;FreDraCor;1808;Fouques Deshayes, François-Georges;male;1733;1825;"Madame Robert (F); Adèle (F); Le Simple (M); Ensemble (Unk); Brunot (M); Baron (M); Dumont (M); La Thorillière (M); Derval (M); Servantes (Unk); Valets (M); Choeur (Unk); Madame la Thorillière (F); Molière (M)";"Dupin, Henri; Desfontaines";75;False;https://www.wikidata.org/wiki/Q3024383;DraCor: https://dracor.org/;texts/desfontaines-dupin-voyage-de-chambord.xml
fre000483;;Desfontaines, Nicolas Mary;0;Eurimédon ou L'Illustre Pirate.;Tragi-Comédie;Tragicomedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DESFONTAINES_EURIMEDON.xml;1635;;;;;10;False;1635;1637;10;3;7;0;0;1;24;;28;5;17166;16051;46;0;1910;desfontaines-eurimedon;fre000483;FreDraCor;1635;;male;1610;1652;"Eurimédon (M); Pasithée (F); Archelas (M); Falante (M); Tygrane (M); Alerine (F); Céliane (F); Argamor (M); Lysanor (M); Mélinte (M)";;25;False;https://www.wikidata.org/wiki/Q3340576;DraCor: https://dracor.org/;texts/desfontaines-eurimedon.xml
fre000484;;Desfontaines, Nicolas Mary;0;Perside;Ou la Suite d'Ibrahim Bassa;Tragedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DESFONTAINES_PERSIDE.xml;1642;;;;;9;False;1642;1644;9;4;5;0;0;1;26;;33;5;16344;15290;36;0;1795;desfontaines-perside;fre000484;FreDraCor;1642;;male;1610;1652;"Eraste (M); Soliman (M); Herminie (F); Pirrus (M); Achmat (M); Perside (F); Alcomire (F); Haly (M); Ormane (F)";;32;False;https://www.wikidata.org/wiki/Q3340576;DraCor: https://dracor.org/;texts/desfontaines-perside.xml
fre000485;;Desfontaines, Nicolas-Marc;0;L'Illustre Comédien ou Le Martyre de Saint-Genest.;Tragédie;Tragedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DESFONTAINES_SAINTGENEST.xml;1635;;;;;9;False;1635;1645;9;2;6;1;0;1;31;;22;5;14858;14414;5;0;1712;desfontaines-saint-genest;fre000485;FreDraCor;1635;;male;1610;1652;"Aquillin (M); Dioclétian (M); Rutile (M); Un Garde (Unk); Genest (M); Anthenor (M); Aristide (M); Luciane (F); Pamphilie (F)";;25;False;;DraCor: https://dracor.org/;texts/desfontaines-saint-genest.xml
fre000486;;Desfontaines, Nicolas Mary;1;La Véritable Sémiramis;Tragédie;Tragedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DESFONTAINES_VERITABLESEMIRAMIS.xml;1646;;;;;9;False;1646;1647;9;2;6;1;0;1;19;;22;5;17480;16503;12;0;1892;desfontaines-veritable-semiramis;fre000486;FreDraCor;1646;;male;1610;1652;"Sémiramis (F); Merzabane (M); Prazimène (F); Ninus (M); Palmédon (M); Zenophire (Unk); Oronclide (M); Cambises (M); Melistrate (M)";Desfontaines;36;False;https://www.wikidata.org/wiki/Q3340576;DraCor: https://dracor.org/;texts/desfontaines-veritable-semiramis.xml
fre000487;;Deshoulières, Antoinette du Ligier de la Garde;0;Genseric;Tragédie;Tragedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DESHOULIERES_GENSERIC.xml;1680;;;;;11;False;1680;1680;11;4;5;2;0;1;25;;40;5;14166;13785;24;0;1602;deshoulieres-genseric;fre000487;FreDraCor;1680;;female;1638;1694;"Eudoxe (F); Camile (F); Ispar (M); Trasimond (M); Narbal (Unk); Sophronie (F); Justine (F); Genseric (M); Huneric (M); L Imperatrice (Unk); Amilcar (M)";;42;False;;DraCor: https://dracor.org/;texts/deshoulieres-genseric.xml
fre000488;;Deshoulières, Antoinette du Ligier de la Garde;0;La Mort de Cochon;Chien de M. le Maréchal de Vivonne;Tragedy;http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DESHOULIERES_MORTDECOCHON.xml;1688;;;;;6;False;;1688;6;2;3;1;0;1;10;;4;1;1574;1458;4;0;207;deshoulieres-mort-de-cochon;fre000488;FreDraCor;1688;;female;1638;1694;"Mimy (F); Marmuse (M); Cafar (M); Choeur de Chats (Unk); Grisette (F); L'Amour (M)";;50;False;;DraCor: https://dracor.org/;texts/deshoulieres-mort-de-cochon.xml
