Key;Author;Title;Date;Reference year;Notes;files;No of words;Language;Authorid;Author gender (manual);Author birth;Author death;Size;Time slot;Corpus;First edition;Digital edition;Print edition;Provenance;Titleid;Subgenre;Narrative perspective;Reprint count;Xmlid;Author age (time of writing);Posthumous;Publication statement
POR0027;Mascarenhas, Miguel J. T.;Um conto portuguez;1873;1873;"author not anonym based upon the tei xml; details of the author added based upon the tei xml";texts/POR0027_MJTM_MariaDaFonte.xml;58921;Portuguese;https://viaf.org/viaf/99421824;male;;;medium;1860-1879;ELTeC-por;1873;;;;;;;low;POR0027;;;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0028;Lima, Sebastião de Magalhães;A senhora viscondessa;1875;1875;;texts/POR0028_SMagLim_Viscondessa.xml;26539;Portuguese;https://viaf.org/viaf/56893154;male;1850;1928;short;1860-1879;ELTeC-por;1875;;;;;;;low;POR0028;25;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0029;Macedo, Diogo de;O cristão novo;1876;1876;;texts/POR0029_DiodMac_Cristao.xml;25948;Portuguese;https://viaf.org/viaf/99906308;male;1844;1938;short;1860-1879;ELTeC-por;1876;;;;;;;low;POR0029;32;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0030;Castilho, António Feliciano de;A chave do enigma;1861;1861;;texts/POR0030_FelCas_Chave.xml;47166;Portuguese;https://viaf.org/viaf/135007;male;1800;1875;short;1860-1879;ELTeC-por;1861;;1903;;;;;low;POR0030;61;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0031;Brandão, Zeferino Norberto Gonçalves;Pero da Covilhã;1897;1897;;texts/POR0031_ZNGB_Covilha.xml;52400;Portuguese;https://viaf.org/viaf/99344619;male;1842;1910;medium;1880-1899;ELTeC-por;1897;;;;;;;low;POR0031;55;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0032;Lima, Jaime de Magalhães;Transviado;1899;1899;;texts/POR0032_JayMLim_Transviado.xml;77983;Portuguese;https://viaf.org/viaf/6967932;male;1859;1936;medium;1880-1899;ELTeC-por;1899;;;;;;;low;POR0032;40;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0033;Albergaria, António da Costa Couto Sá de;Os filhos do padre Anselmo;1904;1904;;texts/POR0033_ACCSA_Anselmo.xml;119384;Portuguese;https://viaf.org/viaf/99372166;male;1850;1921;long;1900-1920;ELTeC-por;1904;;;;;;;low;POR0033;54;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0034;Melo, Tomás de;O Conde de S. Luís;1874;1874;;texts/POR0034_TomMel_Luiz.xml;54874;Portuguese;https://viaf.org/viaf/99963991;male;1836;1905;medium;1860-1879;ELTeC-por;1874;;1903;;;;;low;POR0034;38;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0035;Figueiredo, Maurícia C. de;O Exilado;1900;1900;;texts/POR0035_MauFig_Exilado.xml;42234;Portuguese;https://viaf.org/viaf/99374069;female;1866;1923;short;1900-1920;ELTeC-por;1900;;;;;;;low;POR0035;34;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0036;Vieira, José Augusto;A Divorciada;1881;1881;;texts/POR0036_JosAVie_Divorciada.xml;49574;Portuguese;https://viaf.org/viaf/99891296;male;1856;1890;short;1880-1899;ELTeC-por;1881;;1906;;;;;low;POR0036;25;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
