Key;Author;Title;Date;Reference year;Notes;files;No of words;Language;Authorid;Author gender (manual);Author birth;Author death;Size;Time slot;Corpus;First edition;Digital edition;Print edition;Provenance;Titleid;Subgenre;Narrative perspective;Reprint count;Xmlid;Author age (time of writing);Posthumous;Publication statement
POL0039;Kraszewski, Józef Ignacy;Stara baśń;1876;1876;;texts/POL0039_kraszewski_stara-basn.xml;120959;Polish;http://viaf.org/viaf/4965235;male;1812;1887;long;1860-1879;ELTeC-pol;;;1876;;;;;high;POL0039;64;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0040;Krzemieniecka, Hanna;A gdy odejdzie w przepaść wieczną;1910;1910;;texts/POL0040_krzemieniecka_a-gdy-odejdzie.xml;54131;Polish;http://viaf.org/viaf/166400239;female;1866;1930;medium;1900-1920;ELTeC-pol;;;1910;;;;;low;POL0040;44;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0041;Krzemieniecka, Hanna;Fatum;1928;1928;;texts/POL0041_krzemieniecka_fatum.xml;38078;Polish;http://viaf.org/viaf/166400239;female;1866;1930;short;1900-1920;ELTeC-pol;;;1928;;;;;low;POL0041;62;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0042;Krzemieniecka, Hanna;Lecą wichry!;1923;1923;;texts/POL0042_krzemieniecka_leca-wichry.xml;75740;Polish;http://viaf.org/viaf/166400239;female;1866;1930;medium;1900-1920;ELTeC-pol;;;1923;;;;;low;POL0042;57;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0043;Łoziński, Władysław;Czarne godziny;1869;1869;;texts/POL0043_lozinski-wladyslaw_czarne-godziny.xml;81758;Polish;http://viaf.org/viaf/56900155;male;1843;1913;medium;1860-1879;ELTeC-pol;;;1869;;;;;low;POL0043;26;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0044;Łoziński, Władysław;Hazardy;1887;1887;;texts/POL0044_lozinski-wladyslaw_hazardy.xml;64737;Polish;http://viaf.org/viaf/56900155;male;1843;1913;medium;1880-1899;ELTeC-pol;;;1887;;;;;low;POL0044;44;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0045;Łoziński, Władysław;Oko proroka;1899;1899;;texts/POL0045_lozinski-wladyslaw_oko-proroka.xml;81758;Polish;http://viaf.org/viaf/56900155;male;1843;1913;medium;1880-1899;ELTeC-pol;;;1899;;;;;low;POL0045;56;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0046;Marrené-Morzkowska, Waleria;Bożek Miljon;1871;1871;;texts/POL0046_marrene_bozek-miljon.xml;50650;Polish;http://viaf.org/viaf/84265477;female;1832;1903;medium;1860-1879;ELTeC-pol;;;1871;;;;;low;POL0046;39;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0047;Marrené-Morzkowska, Waleria;Mężowie i żony;1874;1874;;texts/POL0047_marrene_mezowie-i-zony.xml;69608;Polish;http://viaf.org/viaf/84265477;female;1832;1903;medium;1860-1879;ELTeC-pol;;;1874;;;;;low;POL0047;42;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0048;Marrené-Morzkowska, Waleria;Róża;1872;1872;;texts/POL0048_marrene_roza.xml;65132;Polish;http://viaf.org/viaf/84265477;female;1832;1903;medium;1860-1879;ELTeC-pol;;;1872;;;;;low;POL0048;40;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0049;Mniszek, Helena;Gehenna;1912;1912;;texts/POL0049_mniszek_gehenna.xml;170796;Polish;http://viaf.org/viaf/920864;female;1878;1943;long;1900-1920;ELTeC-pol;;;1912;;;;;high;POL0049;34;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0050;Mniszek, Helena;Ordynat michorowski;1910;1910;;texts/POL0050_mniszek_ordynat-michorowski.xml;48668;Polish;http://viaf.org/viaf/920864;female;1878;1943;short;1900-1920;ELTeC-pol;;;1910;;;;;high;POL0050;32;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0051;Mniszek, Helena;Trędowata;1909;1909;;texts/POL0051_mniszek_tredowata.xml;120753;Polish;http://viaf.org/viaf/920864;female;1878;1943;long;1900-1920;ELTeC-pol;;;1909;;;;;high;POL0051;31;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0052;Morawska, Zuzanna;Adjutant następcy tronu;1911;1911;;texts/POL0052_morawska_adiutant-nastepcy-tronu.xml;31605;Polish;;female;1840;1922;short;1900-1920;ELTeC-pol;;;1911;;;;;low;POL0052;71;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0053;Morawska, Zuzanna;Na zgliszczach Zakonu;1911;1911;;texts/POL0053_morawska_na-zgliszczach-zakonu.xml;38868;Polish;;female;1840;1922;short;1900-1920;ELTeC-pol;;;1911;;;;;low;POL0053;71;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0054;Morawska, Zuzanna;Wilcze gniazdo;1885;1885;;texts/POL0054_morawska_wilcze-gniazdo.xml;27412;Polish;;female;1840;1922;short;1880-1899;ELTeC-pol;;;1885;;;;;low;POL0054;45;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0055;Orzeszkowa, Eliza;Marta;1873;1873;;texts/POL0055_orzeszkowa_marta.xml;65886;Polish;http://viaf.org/viaf/44349228;female;1841;1910;medium;1860-1879;ELTeC-pol;;;1873;;;;;high;POL0055;32;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0056;Orzeszkowa, Eliza;Meir Ezofowicz;1878;1878;;texts/POL0056_orzeszkowa_meir-ezofowicz.xml;100694;Polish;http://viaf.org/viaf/44349228;female;1841;1910;long;1860-1879;ELTeC-pol;;;1878;;;;;high;POL0056;37;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0057;Orzeszkowa, Eliza;Nad Niemnem;1888;1888;;texts/POL0057_orzeszkowa_nad-niemnem.xml;169047;Polish;http://viaf.org/viaf/44349228;female;1841;1910;long;1880-1899;ELTeC-pol;;;1888;;;;;high;POL0057;47;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0058;Papi, Jadwiga;Ognisko rodzinne;1894;1894;;texts/POL0058_papi_ognisko-rodzinne.xml;45609;Polish;http://viaf.org/viaf/14351639;female;1843;1906;short;1880-1899;ELTeC-pol;;;1894;;;;;low;POL0058;51;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0059;Papi, Jadwiga;Szlachetne marzenia;1883;1883;;texts/POL0059_papi_szlachetne-marzenia.xml;21192;Polish;http://viaf.org/viaf/14351639;female;1843;1906;short;1880-1899;ELTeC-pol;;;1883;;;;;low;POL0059;40;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0060;Papi, Jadwiga;W słońcu;1904;1904;;texts/POL0060_papi_w-sloncu.xml;33836;Polish;http://viaf.org/viaf/14351639;female;1843;1906;short;1900-1920;ELTeC-pol;;;1904;;;;;low;POL0060;61;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0061;Prus, Bolesław;Emancypantki;1894;1894;;texts/POL0061_prus_emancypantki.xml;129085;Polish;http://viaf.org/viaf/64016160;male;1847;1912;long;1880-1899;ELTeC-pol;;;1894;;;;;high;POL0061;47;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0062;Prus, Bolesław;Faraon;1897;1897;;texts/POL0062_prus_faraon.xml;198296;Polish;http://viaf.org/viaf/64016160;male;1847;1912;long;1880-1899;ELTeC-pol;;;1897;;;;;high;POL0062;50;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0063;Prus, Bolesław;Lalka;1890;1890;;texts/POL0063_prus_lalka.xml;263173;Polish;http://viaf.org/viaf/64016160;male;1847;1912;long;1880-1899;ELTeC-pol;;;1890;;;;;high;POL0063;43;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0064;Reymont, Władysław Stanisław;Chłopi;1909;1909;;texts/POL0064_reymont_chlopi.xml;326603;Polish;http://viaf.org/viaf/4935777;male;1867;1925;long;1900-1920;ELTeC-pol;;;1909;;;;;high;POL0064;42;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0065;Reymont, Władysław Stanisław;Komediantka;1896;1896;;texts/POL0065_reymont_komediantka.xml;83455;Polish;http://viaf.org/viaf/4935777;male;1867;1925;medium;1880-1899;ELTeC-pol;;;1896;;;;;high;POL0065;29;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0066;Reymont, Władysław Stanisław;Ziemia obiecana;1899;1899;;texts/POL0066_reymont_ziemia-obiecana.xml;173882;Polish;http://viaf.org/viaf/4935777;male;1867;1925;long;1880-1899;ELTeC-pol;;;1899;;;;;high;POL0066;32;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POL0067;Rodziewiczówna, Maria;Lato leśnych ludzi;1920;1920;;texts/POL0067_rodziewiczowna_lato-lesnych-ludzi.xml;45202;Polish;http://viaf.org/viaf/101739597;female;1864;1944;short;1900-1920;ELTeC-pol;;;1920;;;;;high;POL0067;56;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
